,,,Spain
sc2015,y2030,2030-10-11T06:00:00+02:00,1510.264
sc2015,y2030,2030-10-11T07:00:00+02:00,1511.906
sc2015,y2030,2030-10-11T08:00:00+02:00,1542.992
sc2015,y2030,2030-10-11T09:00:00+02:00,1574.748
sc2015,y2030,2030-10-11T10:00:00+02:00,1589.634
sc2015,y2030,2030-10-11T11:00:00+02:00,1609.096
sc2015,y2030,2030-10-11T12:00:00+02:00,1628.752
sc2015,y2030,2030-10-11T13:00:00+02:00,1634.573
sc2015,y2030,2030-10-11T14:00:00+02:00,1615.654
sc2015,y2030,2030-10-11T15:00:00+02:00,1599.311
sc2015,y2030,2030-10-11T16:00:00+02:00,1586.77
sc2015,y2030,2030-10-11T17:00:00+02:00,1574.817
sc2015,y2030,2030-10-11T18:00:00+02:00,1596.74
sc2015,y2030,2030-10-11T19:00:00+02:00,1650.006
sc2015,y2030,2030-10-11T20:00:00+02:00,1656.526
sc2015,y2030,2030-10-11T21:00:00+02:00,1635.103
sc2015,y2030,2030-10-11T22:00:00+02:00,1619.416
sc2015,y2030,2030-10-11T23:00:00+02:00,1617.712
sc2015,y2030,2030-10-12T00:00:00+02:00,1597.951
sc2015,y2030,2030-10-12T01:00:00+02:00,1586.527
sc2015,y2030,2030-10-12T02:00:00+02:00,1572.967
sc2015,y2030,2030-10-12T03:00:00+02:00,1569.451
sc2015,y2030,2030-10-12T04:00:00+02:00,1571.491
sc2015,y2030,2030-10-12T05:00:00+02:00,1580.633
sc2015,y2030,2030-10-12T06:00:00+02:00,1599.757
sc2015,y2030,2030-10-12T07:00:00+02:00,1606.116
sc2015,y2030,2030-10-12T08:00:00+02:00,1653.381
sc2015,y2030,2030-10-12T09:00:00+02:00,1699.243
sc2015,y2030,2030-10-12T10:00:00+02:00,1718.745
sc2015,y2030,2030-10-12T11:00:00+02:00,1727.274
sc2015,y2030,2030-10-12T12:00:00+02:00,1744.151
sc2015,y2030,2030-10-12T13:00:00+02:00,1736.678
sc2015,y2030,2030-10-12T14:00:00+02:00,1722.354
sc2015,y2030,2030-10-12T15:00:00+02:00,1723.897
sc2015,y2030,2030-10-12T16:00:00+02:00,1729.813
sc2015,y2030,2030-10-12T17:00:00+02:00,1749.865
sc2015,y2030,2030-10-12T18:00:00+02:00,1788.468
sc2015,y2030,2030-10-12T19:00:00+02:00,1852.936
sc2015,y2030,2030-10-12T20:00:00+02:00,1879.365
sc2015,y2030,2030-10-12T21:00:00+02:00,1841.671
sc2015,y2030,2030-10-12T22:00:00+02:00,1794.836
sc2015,y2030,2030-10-12T23:00:00+02:00,1781.28
sc2015,y2030,2030-10-13T00:00:00+02:00,1752.48
sc2015,y2030,2030-10-13T01:00:00+02:00,1739.571
sc2015,y2030,2030-10-13T02:00:00+02:00,1733.008
sc2015,y2030,2030-10-13T03:00:00+02:00,1737.319
sc2015,y2030,2030-10-13T04:00:00+02:00,1741.369
sc2015,y2030,2030-10-13T05:00:00+02:00,1783.202
sc2015,y2030,2030-10-13T06:00:00+02:00,1864.631
sc2015,y2030,2030-10-13T07:00:00+02:00,1905.286
sc2015,y2030,2030-10-13T08:00:00+02:00,1919.628
sc2015,y2030,2030-10-13T09:00:00+02:00,1935.358
sc2015,y2030,2030-10-13T10:00:00+02:00,1935.422
sc2015,y2030,2030-10-13T11:00:00+02:00,1942.286
sc2015,y2030,2030-10-13T12:00:00+02:00,1944.741
sc2015,y2030,2030-10-13T13:00:00+02:00,1909.448
sc2015,y2030,2030-10-13T14:00:00+02:00,1897.244
sc2015,y2030,2030-10-13T15:00:00+02:00,1896.686
sc2015,y2030,2030-10-13T16:00:00+02:00,1907.828
sc2015,y2030,2030-10-13T17:00:00+02:00,1915.753
sc2015,y2030,2030-10-13T18:00:00+02:00,1938.339
sc2015,y2030,2030-10-13T19:00:00+02:00,2008.957
sc2015,y2030,2030-10-13T20:00:00+02:00,1995.804
sc2015,y2030,2030-10-13T21:00:00+02:00,1937.159
sc2015,y2030,2030-10-13T22:00:00+02:00,1883.426
sc2015,y2030,2030-10-13T23:00:00+02:00,1843.414
sc2015,y2030,2030-10-14T00:00:00+02:00,1817.033
sc2015,y2030,2030-10-14T01:00:00+02:00,1790.528
sc2015,y2030,2030-10-14T02:00:00+02:00,1784.856
sc2015,y2030,2030-10-14T03:00:00+02:00,1786.363
sc2015,y2030,2030-10-14T04:00:00+02:00,1785.98
sc2015,y2030,2030-10-14T05:00:00+02:00,1832.086
sc2015,y2030,2030-10-14T06:00:00+02:00,1919.887
sc2015,y2030,2030-10-14T07:00:00+02:00,1957.108
sc2015,y2030,2030-10-14T08:00:00+02:00,1974.645
sc2015,y2030,2030-10-14T09:00:00+02:00,1978.877
sc2015,y2030,2030-10-14T10:00:00+02:00,1980.663
sc2015,y2030,2030-10-14T11:00:00+02:00,1982.293
sc2015,y2030,2030-10-14T12:00:00+02:00,1972.076
sc2015,y2030,2030-10-14T13:00:00+02:00,1929.145
sc2015,y2030,2030-10-14T14:00:00+02:00,1922.381
sc2015,y2030,2030-10-14T15:00:00+02:00,1918.733
sc2015,y2030,2030-10-14T16:00:00+02:00,1921.664
sc2015,y2030,2030-10-14T17:00:00+02:00,1920.928
sc2015,y2030,2030-10-14T18:00:00+02:00,1960.456
sc2015,y2030,2030-10-14T19:00:00+02:00,2015.012
sc2015,y2030,2030-10-14T20:00:00+02:00,1996.958
sc2015,y2030,2030-10-14T21:00:00+02:00,1931.143
sc2015,y2030,2030-10-14T22:00:00+02:00,1860.508
sc2015,y2030,2030-10-14T23:00:00+02:00,1806.69
sc2015,y2030,2030-10-15T00:00:00+02:00,1756.1
sc2015,y2030,2030-10-15T01:00:00+02:00,1716.823
sc2015,y2030,2030-10-15T02:00:00+02:00,1691.84
sc2015,y2030,2030-10-15T03:00:00+02:00,1662.408
sc2015,y2030,2030-10-15T04:00:00+02:00,1650.424
sc2015,y2030,2030-10-15T05:00:00+02:00,1679.822
sc2015,y2030,2030-10-15T06:00:00+02:00,1742.966
sc2015,y2030,2030-10-15T07:00:00+02:00,1756.617
sc2015,y2030,2030-10-15T08:00:00+02:00,1750.742
sc2015,y2030,2030-10-15T09:00:00+02:00,1738.933
sc2015,y2030,2030-10-15T10:00:00+02:00,1730.958
sc2015,y2030,2030-10-15T11:00:00+02:00,1720.514
sc2015,y2030,2030-10-15T12:00:00+02:00,1715.305
sc2015,y2030,2030-10-15T13:00:00+02:00,1691.106
sc2015,y2030,2030-10-15T14:00:00+02:00,1681.909
sc2015,y2030,2030-10-15T15:00:00+02:00,1689.711
sc2015,y2030,2030-10-15T16:00:00+02:00,1702.134
sc2015,y2030,2030-10-15T17:00:00+02:00,1710.512
sc2015,y2030,2030-10-15T18:00:00+02:00,1740.134
sc2015,y2030,2030-10-15T19:00:00+02:00,1783.955
sc2015,y2030,2030-10-15T20:00:00+02:00,1757.124
sc2015,y2030,2030-10-15T21:00:00+02:00,1687.691
sc2015,y2030,2030-10-15T22:00:00+02:00,1629.044
sc2015,y2030,2030-10-15T23:00:00+02:00,1583.809
sc2015,y2030,2030-10-16T00:00:00+02:00,1546.981
sc2015,y2030,2030-10-16T01:00:00+02:00,1520.675
sc2015,y2030,2030-10-16T02:00:00+02:00,1501.612
sc2015,y2030,2030-10-16T03:00:00+02:00,1497.446
sc2015,y2030,2030-10-16T04:00:00+02:00,1492.963
sc2015,y2030,2030-10-16T05:00:00+02:00,1530.745
sc2015,y2030,2030-10-16T06:00:00+02:00,1611.134
sc2015,y2030,2030-10-16T07:00:00+02:00,1653.684
sc2015,y2030,2030-10-16T08:00:00+02:00,1665.649
sc2015,y2030,2030-10-16T09:00:00+02:00,1678.438
sc2015,y2030,2030-10-16T10:00:00+02:00,1688.555
sc2015,y2030,2030-10-16T11:00:00+02:00,1696.194
sc2015,y2030,2030-10-16T12:00:00+02:00,1692.752
sc2015,y2030,2030-10-16T13:00:00+02:00,1671.736
sc2015,y2030,2030-10-16T14:00:00+02:00,1659.633
sc2015,y2030,2030-10-16T15:00:00+02:00,1663.134
sc2015,y2030,2030-10-16T16:00:00+02:00,1666.997
sc2015,y2030,2030-10-16T17:00:00+02:00,1673.406
sc2015,y2030,2030-10-16T18:00:00+02:00,1710.929
sc2015,y2030,2030-10-16T19:00:00+02:00,1777.813
sc2015,y2030,2030-10-16T20:00:00+02:00,1779.966
sc2015,y2030,2030-10-16T21:00:00+02:00,1738.708
sc2015,y2030,2030-10-16T22:00:00+02:00,1704.884
sc2015,y2030,2030-10-16T23:00:00+02:00,1688.743
sc2015,y2030,2030-10-17T00:00:00+02:00,1677.072
sc2015,y2030,2030-10-17T01:00:00+02:00,1670.432
sc2015,y2030,2030-10-17T02:00:00+02:00,1672.113
sc2015,y2030,2030-10-17T03:00:00+02:00,1693.352
sc2015,y2030,2030-10-17T04:00:00+02:00,1706.123
sc2015,y2030,2030-10-17T05:00:00+02:00,1731.693
sc2015,y2030,2030-10-17T06:00:00+02:00,1772.925
sc2015,y2030,2030-10-17T07:00:00+02:00,1805.126
sc2015,y2030,2030-10-17T08:00:00+02:00,1837.518
sc2015,y2030,2030-10-17T09:00:00+02:00,1870.435
sc2015,y2030,2030-10-17T10:00:00+02:00,1884.14
sc2015,y2030,2030-10-17T11:00:00+02:00,1885.65
sc2015,y2030,2030-10-17T12:00:00+02:00,1892.211
sc2015,y2030,2030-10-17T13:00:00+02:00,1884.578
sc2015,y2030,2030-10-17T14:00:00+02:00,1873.362
sc2015,y2030,2030-10-17T15:00:00+02:00,1869.702
sc2015,y2030,2030-10-17T16:00:00+02:00,1879.026
sc2015,y2030,2030-10-17T17:00:00+02:00,1884.929
sc2015,y2030,2030-10-17T18:00:00+02:00,1909.819
sc2015,y2030,2030-10-17T19:00:00+02:00,1938.757
sc2015,y2030,2030-10-17T20:00:00+02:00,1907.632
sc2015,y2030,2030-10-17T21:00:00+02:00,1856.33
sc2015,y2030,2030-10-17T22:00:00+02:00,1796.451
sc2015,y2030,2030-10-17T23:00:00+02:00,1738.675
sc2015,y2030,2030-10-18T00:00:00+02:00,1677.978
sc2015,y2030,2030-10-18T01:00:00+02:00,1633.024
sc2015,y2030,2030-10-18T02:00:00+02:00,1599.299
sc2015,y2030,2030-10-18T03:00:00+02:00,1562.873
sc2015,y2030,2030-10-18T04:00:00+02:00,1543.085
sc2015,y2030,2030-10-18T05:00:00+02:00,1529.819
sc2015,y2030,2030-10-18T06:00:00+02:00,1527.338
sc2015,y2030,2030-10-18T07:00:00+02:00,1521.786
sc2015,y2030,2030-10-18T08:00:00+02:00,1549.113
sc2015,y2030,2030-10-18T09:00:00+02:00,1589.803
sc2015,y2030,2030-10-18T10:00:00+02:00,1617.217
sc2015,y2030,2030-10-18T11:00:00+02:00,1629.851
sc2015,y2030,2030-10-18T12:00:00+02:00,1641.28
sc2015,y2030,2030-10-18T13:00:00+02:00,1640.729
sc2015,y2030,2030-10-18T14:00:00+02:00,1632.23
sc2015,y2030,2030-10-18T15:00:00+02:00,1613.393
sc2015,y2030,2030-10-18T16:00:00+02:00,1619.661
sc2015,y2030,2030-10-18T17:00:00+02:00,1640.522
sc2015,y2030,2030-10-18T18:00:00+02:00,1693.607
sc2015,y2030,2030-10-18T19:00:00+02:00,1762.806
sc2015,y2030,2030-10-18T20:00:00+02:00,1762.986
sc2015,y2030,2030-10-18T21:00:00+02:00,1738.005
sc2015,y2030,2030-10-18T22:00:00+02:00,1694.391
sc2015,y2030,2030-10-18T23:00:00+02:00,1661.261
sc2015,y2030,2030-10-19T00:00:00+02:00,1634.576
sc2015,y2030,2030-10-19T01:00:00+02:00,1622.044
sc2015,y2030,2030-10-19T02:00:00+02:00,1624.7
sc2015,y2030,2030-10-19T03:00:00+02:00,1627.529
sc2015,y2030,2030-10-19T04:00:00+02:00,1639.469
sc2015,y2030,2030-10-19T05:00:00+02:00,1698.981
sc2015,y2030,2030-10-19T06:00:00+02:00,1804.435
sc2015,y2030,2030-10-19T07:00:00+02:00,1852.145
sc2015,y2030,2030-10-19T08:00:00+02:00,1871.776
sc2015,y2030,2030-10-19T09:00:00+02:00,1894.293
sc2015,y2030,2030-10-19T10:00:00+02:00,1882.963
sc2015,y2030,2030-10-19T11:00:00+02:00,1888.708
sc2015,y2030,2030-10-19T12:00:00+02:00,1879.649
sc2015,y2030,2030-10-19T13:00:00+02:00,1849.536
sc2015,y2030,2030-10-19T14:00:00+02:00,1842.387
sc2015,y2030,2030-10-19T15:00:00+02:00,1843.105
sc2015,y2030,2030-10-19T16:00:00+02:00,1854.052
sc2015,y2030,2030-10-19T17:00:00+02:00,1873.614
sc2015,y2030,2030-10-19T18:00:00+02:00,1925.091
sc2015,y2030,2030-10-19T19:00:00+02:00,1966.655
sc2015,y2030,2030-10-19T20:00:00+02:00,1955.857
sc2015,y2030,2030-10-19T21:00:00+02:00,1906.64
sc2015,y2030,2030-10-19T22:00:00+02:00,1848.5
sc2015,y2030,2030-10-19T23:00:00+02:00,1806.053
sc2015,y2030,2030-10-20T00:00:00+02:00,1795.755
sc2015,y2030,2030-10-20T01:00:00+02:00,1793.245
sc2015,y2030,2030-10-20T02:00:00+02:00,1800.698
sc2015,y2030,2030-10-20T03:00:00+02:00,1817.377
sc2015,y2030,2030-10-20T04:00:00+02:00,1842.942
sc2015,y2030,2030-10-20T05:00:00+02:00,1901.039
sc2015,y2030,2030-10-20T06:00:00+02:00,1999.819
sc2015,y2030,2030-10-20T07:00:00+02:00,2070.086
sc2015,y2030,2030-10-20T08:00:00+02:00,2097.771
sc2015,y2030,2030-10-20T09:00:00+02:00,2126.193
sc2015,y2030,2030-10-20T10:00:00+02:00,2151.525
sc2015,y2030,2030-10-20T11:00:00+02:00,2161.061
sc2015,y2030,2030-10-20T12:00:00+02:00,2162.241
sc2015,y2030,2030-10-20T13:00:00+02:00,2134.586
sc2015,y2030,2030-10-20T14:00:00+02:00,2155.46
sc2015,y2030,2030-10-20T15:00:00+02:00,2153.953
sc2015,y2030,2030-10-20T16:00:00+02:00,2156.46
sc2015,y2030,2030-10-20T17:00:00+02:00,2165.687
sc2015,y2030,2030-10-20T18:00:00+02:00,2189.526
sc2015,y2030,2030-10-20T19:00:00+02:00,2218.231
sc2015,y2030,2030-10-20T20:00:00+02:00,2169.981
sc2015,y2030,2030-10-20T21:00:00+02:00,2084.81
sc2015,y2030,2030-10-20T22:00:00+02:00,2014.303
sc2015,y2030,2030-10-20T23:00:00+02:00,1965.924
sc2015,y2030,2030-10-21T00:00:00+02:00,1921.17
sc2015,y2030,2030-10-21T01:00:00+02:00,1891.218
sc2015,y2030,2030-10-21T02:00:00+02:00,1872.777
sc2015,y2030,2030-10-21T03:00:00+02:00,1857.628
sc2015,y2030,2030-10-21T04:00:00+02:00,1860.18
sc2015,y2030,2030-10-21T05:00:00+02:00,1906.463
sc2015,y2030,2030-10-21T06:00:00+02:00,1983.917
sc2015,y2030,2030-10-21T07:00:00+02:00,2044.751
sc2015,y2030,2030-10-21T08:00:00+02:00,2051.55
sc2015,y2030,2030-10-21T09:00:00+02:00,2054.82
sc2015,y2030,2030-10-21T10:00:00+02:00,2043.456
sc2015,y2030,2030-10-21T11:00:00+02:00,2026.255
sc2015,y2030,2030-10-21T12:00:00+02:00,2014.208
sc2015,y2030,2030-10-21T13:00:00+02:00,1983.678
sc2015,y2030,2030-10-21T14:00:00+02:00,1979.527
sc2015,y2030,2030-10-21T15:00:00+02:00,1967.303
sc2015,y2030,2030-10-21T16:00:00+02:00,1969.783
sc2015,y2030,2030-10-21T17:00:00+02:00,1967.967
sc2015,y2030,2030-10-21T18:00:00+02:00,1998.542
sc2015,y2030,2030-10-21T19:00:00+02:00,2029.257
sc2015,y2030,2030-10-21T20:00:00+02:00,1990.731
sc2015,y2030,2030-10-21T21:00:00+02:00,1918.573
sc2015,y2030,2030-10-21T22:00:00+02:00,1844.868
sc2015,y2030,2030-10-21T23:00:00+02:00,1802.394
sc2015,y2030,2030-10-22T00:00:00+02:00,1767.989
sc2015,y2030,2030-10-22T01:00:00+02:00,1739.707
sc2015,y2030,2030-10-22T02:00:00+02:00,1733.649
sc2015,y2030,2030-10-22T03:00:00+02:00,1723.298
sc2015,y2030,2030-10-22T04:00:00+02:00,1737.725
sc2015,y2030,2030-10-22T05:00:00+02:00,1788.595
sc2015,y2030,2030-10-22T06:00:00+02:00,1880.531
sc2015,y2030,2030-10-22T07:00:00+02:00,1917.716
sc2015,y2030,2030-10-22T08:00:00+02:00,1907.184
sc2015,y2030,2030-10-22T09:00:00+02:00,1905.702
sc2015,y2030,2030-10-22T10:00:00+02:00,1907.922
sc2015,y2030,2030-10-22T11:00:00+02:00,1909.943
sc2015,y2030,2030-10-22T12:00:00+02:00,1892.278
sc2015,y2030,2030-10-22T13:00:00+02:00,1864.987
sc2015,y2030,2030-10-22T14:00:00+02:00,1841.035
sc2015,y2030,2030-10-22T15:00:00+02:00,1835.152
sc2015,y2030,2030-10-22T16:00:00+02:00,1833.857
sc2015,y2030,2030-10-22T17:00:00+02:00,1834.063
sc2015,y2030,2030-10-22T18:00:00+02:00,1869.476
sc2015,y2030,2030-10-22T19:00:00+02:00,1910.064
sc2015,y2030,2030-10-22T20:00:00+02:00,1873.183
sc2015,y2030,2030-10-22T21:00:00+02:00,1796.414
sc2015,y2030,2030-10-22T22:00:00+02:00,1736.32
sc2015,y2030,2030-10-22T23:00:00+02:00,1685.187
sc2015,y2030,2030-10-23T00:00:00+02:00,1640.288
sc2015,y2030,2030-10-23T01:00:00+02:00,1612.445
sc2015,y2030,2030-10-23T02:00:00+02:00,1597.459
sc2015,y2030,2030-10-23T03:00:00+02:00,1583.963
sc2015,y2030,2030-10-23T04:00:00+02:00,1574.285
sc2015,y2030,2030-10-23T05:00:00+02:00,1611.502
sc2015,y2030,2030-10-23T06:00:00+02:00,1690.768
sc2015,y2030,2030-10-23T07:00:00+02:00,1705.884
sc2015,y2030,2030-10-23T08:00:00+02:00,1697.872
sc2015,y2030,2030-10-23T09:00:00+02:00,1694.979
sc2015,y2030,2030-10-23T10:00:00+02:00,1697.957
sc2015,y2030,2030-10-23T11:00:00+02:00,1695.91
sc2015,y2030,2030-10-23T12:00:00+02:00,1688.414
sc2015,y2030,2030-10-23T13:00:00+02:00,1662.277
sc2015,y2030,2030-10-23T14:00:00+02:00,1652.897
sc2015,y2030,2030-10-23T15:00:00+02:00,1659.233
sc2015,y2030,2030-10-23T16:00:00+02:00,1678.151
sc2015,y2030,2030-10-23T17:00:00+02:00,1696.418
sc2015,y2030,2030-10-23T18:00:00+02:00,1752.063
sc2015,y2030,2030-10-23T19:00:00+02:00,1801.732
sc2015,y2030,2030-10-23T20:00:00+02:00,1806.045
sc2015,y2030,2030-10-23T21:00:00+02:00,1770.111
sc2015,y2030,2030-10-23T22:00:00+02:00,1733.459
sc2015,y2030,2030-10-23T23:00:00+02:00,1707.754
sc2015,y2030,2030-10-24T00:00:00+02:00,1676.818
sc2015,y2030,2030-10-24T01:00:00+02:00,1657.184
sc2015,y2030,2030-10-24T02:00:00+02:00,1630.442
sc2015,y2030,2030-10-24T03:00:00+02:00,1616.448
sc2015,y2030,2030-10-24T04:00:00+02:00,1592.96
sc2015,y2030,2030-10-24T05:00:00+02:00,1581.977
sc2015,y2030,2030-10-24T06:00:00+02:00,1585.938
sc2015,y2030,2030-10-24T07:00:00+02:00,1595.435
sc2015,y2030,2030-10-24T08:00:00+02:00,1607.663
sc2015,y2030,2030-10-24T09:00:00+02:00,1626.914
sc2015,y2030,2030-10-24T10:00:00+02:00,1621.126
sc2015,y2030,2030-10-24T11:00:00+02:00,1614.339
sc2015,y2030,2030-10-24T12:00:00+02:00,1617.976
sc2015,y2030,2030-10-24T13:00:00+02:00,1600.485
sc2015,y2030,2030-10-24T14:00:00+02:00,1576.215
sc2015,y2030,2030-10-24T15:00:00+02:00,1561.848
sc2015,y2030,2030-10-24T16:00:00+02:00,1568.1
sc2015,y2030,2030-10-24T17:00:00+02:00,1589.269
sc2015,y2030,2030-10-24T18:00:00+02:00,1657.652
sc2015,y2030,2030-10-24T19:00:00+02:00,1705.824
sc2015,y2030,2030-10-24T20:00:00+02:00,1712.937
sc2015,y2030,2030-10-24T21:00:00+02:00,1691.901
sc2015,y2030,2030-10-24T22:00:00+02:00,1670.42
sc2015,y2030,2030-10-24T23:00:00+02:00,1648.432
sc2015,y2030,2030-10-25T00:00:00+02:00,1635.904
sc2015,y2030,2030-10-25T01:00:00+02:00,1633.83
sc2015,y2030,2030-10-25T02:00:00+02:00,1641.045
sc2015,y2030,2030-10-25T03:00:00+02:00,1641.461
sc2015,y2030,2030-10-25T04:00:00+02:00,1630.574
sc2015,y2030,2030-10-25T05:00:00+02:00,1625.199
sc2015,y2030,2030-10-25T06:00:00+02:00,1618.301
sc2015,y2030,2030-10-25T07:00:00+02:00,1602.388
sc2015,y2030,2030-10-25T08:00:00+02:00,1609.99
sc2015,y2030,2030-10-25T09:00:00+02:00,1633.546
sc2015,y2030,2030-10-25T10:00:00+02:00,1641.334
sc2015,y2030,2030-10-25T11:00:00+02:00,1640.017
sc2015,y2030,2030-10-25T12:00:00+02:00,1639.867
sc2015,y2030,2030-10-25T13:00:00+02:00,1643.528
sc2015,y2030,2030-10-25T14:00:00+02:00,1635.76
sc2015,y2030,2030-10-25T15:00:00+02:00,1622.452
sc2015,y2030,2030-10-25T16:00:00+02:00,1624.412
sc2015,y2030,2030-10-25T17:00:00+02:00,1624.478
sc2015,y2030,2030-10-25T18:00:00+02:00,1685.753
sc2015,y2030,2030-10-25T19:00:00+02:00,1738.047
sc2015,y2030,2030-10-25T20:00:00+02:00,1761.067
sc2015,y2030,2030-10-25T21:00:00+02:00,1763.263
sc2015,y2030,2030-10-25T22:00:00+02:00,1744.444
sc2015,y2030,2030-10-25T23:00:00+02:00,1725.672
sc2015,y2030,2030-10-26T00:00:00+02:00,1687.647
sc2015,y2030,2030-10-26T01:00:00+02:00,1670.686
sc2015,y2030,2030-10-26T02:00:00+02:00,1652.912
sc2015,y2030,2030-10-26T03:00:00+02:00,1643.249
sc2015,y2030,2030-10-26T04:00:00+02:00,1652.37
sc2015,y2030,2030-10-26T05:00:00+02:00,1664.181
sc2015,y2030,2030-10-26T06:00:00+02:00,1720.184
sc2015,y2030,2030-10-26T07:00:00+02:00,1776.597
sc2015,y2030,2030-10-26T08:00:00+02:00,1823.674
sc2015,y2030,2030-10-26T09:00:00+02:00,1863.54
sc2015,y2030,2030-10-26T10:00:00+02:00,1889.426
sc2015,y2030,2030-10-26T11:00:00+02:00,1921.54
sc2015,y2030,2030-10-26T12:00:00+02:00,1949.913
sc2015,y2030,2030-10-26T13:00:00+02:00,1962.369
sc2015,y2030,2030-10-26T14:00:00+02:00,1935.454
sc2015,y2030,2030-10-26T15:00:00+02:00,1944.952
sc2015,y2030,2030-10-26T16:00:00+02:00,1923.154
sc2015,y2030,2030-10-26T17:00:00+02:00,1905.603
sc2015,y2030,2030-10-26T18:00:00+02:00,1926.123
sc2015,y2030,2030-10-26T19:00:00+02:00,1940.409
sc2015,y2030,2030-10-26T20:00:00+02:00,1946.508
sc2015,y2030,2030-10-26T21:00:00+02:00,1931.735
sc2015,y2030,2030-10-26T22:00:00+02:00,1882.167
sc2015,y2030,2030-10-26T23:00:00+02:00,1845.028
sc2015,y2030,2030-10-27T00:00:00+02:00,1806.049
sc2015,y2030,2030-10-27T01:00:00+02:00,1795.66
sc2015,y2030,2030-10-27T02:00:00+02:00,1789.256
sc2015,y2030,2030-10-27T03:00:00+01:00,1794.037
sc2015,y2030,2030-10-27T04:00:00+01:00,1787.659
sc2015,y2030,2030-10-27T05:00:00+01:00,1807.36
sc2015,y2030,2030-10-27T06:00:00+01:00,1856.671
sc2015,y2030,2030-10-27T07:00:00+01:00,1924.491
sc2015,y2030,2030-10-27T08:00:00+01:00,1952.673
sc2015,y2030,2030-10-27T09:00:00+01:00,1961.404
sc2015,y2030,2030-10-27T10:00:00+01:00,1975.987
sc2015,y2030,2030-10-27T11:00:00+01:00,1980.433
sc2015,y2030,2030-10-27T12:00:00+01:00,2001.264
sc2015,y2030,2030-10-27T13:00:00+01:00,1999.405
sc2015,y2030,2030-10-27T14:00:00+01:00,1975.317
sc2015,y2030,2030-10-27T15:00:00+01:00,1962.702
sc2015,y2030,2030-10-27T16:00:00+01:00,1965.131
sc2015,y2030,2030-10-27T17:00:00+01:00,1972.713
sc2015,y2030,2030-10-27T18:00:00+01:00,2019.096
sc2015,y2030,2030-10-27T19:00:00+01:00,2052.608
sc2015,y2030,2030-10-27T20:00:00+01:00,2069.863
sc2015,y2030,2030-10-27T21:00:00+01:00,2066.914
sc2015,y2030,2030-10-27T22:00:00+01:00,2037.384
sc2015,y2030,2030-10-27T23:00:00+01:00,2002.159
sc2015,y2030,2030-10-28T00:00:00+01:00,1979.633
sc2015,y2030,2030-10-28T01:00:00+01:00,1976.844
sc2015,y2030,2030-10-28T02:00:00+01:00,1971.421
sc2015,y2030,2030-10-28T03:00:00+01:00,1969.305
sc2015,y2030,2030-10-28T04:00:00+01:00,1960.666
sc2015,y2030,2030-10-28T05:00:00+01:00,1970.097
sc2015,y2030,2030-10-28T06:00:00+01:00,1987.095
sc2015,y2030,2030-10-28T07:00:00+01:00,2062.747
sc2015,y2030,2030-10-28T08:00:00+01:00,2105.576
sc2015,y2030,2030-10-28T09:00:00+01:00,2127.399
sc2015,y2030,2030-10-28T10:00:00+01:00,2148.049
sc2015,y2030,2030-10-28T11:00:00+01:00,2169.485
sc2015,y2030,2030-10-28T12:00:00+01:00,2194.614
sc2015,y2030,2030-10-28T13:00:00+01:00,2200.674
sc2015,y2030,2030-10-28T14:00:00+01:00,2173.155
sc2015,y2030,2030-10-28T15:00:00+01:00,2161.714
sc2015,y2030,2030-10-28T16:00:00+01:00,2123.122
sc2015,y2030,2030-10-28T17:00:00+01:00,2096.503
sc2015,y2030,2030-10-28T18:00:00+01:00,2091.079
sc2015,y2030,2030-10-28T19:00:00+01:00,2105.503
sc2015,y2030,2030-10-28T20:00:00+01:00,2082.124
sc2015,y2030,2030-10-28T21:00:00+01:00,2064.7
sc2015,y2030,2030-10-28T22:00:00+01:00,2019.344
sc2015,y2030,2030-10-28T23:00:00+01:00,1945.347
sc2015,y2030,2030-10-29T00:00:00+01:00,1900.886
sc2015,y2030,2030-10-29T01:00:00+01:00,1879.326
sc2015,y2030,2030-10-29T02:00:00+01:00,1861.563
sc2015,y2030,2030-10-29T03:00:00+01:00,1847.02
sc2015,y2030,2030-10-29T04:00:00+01:00,1833.239
sc2015,y2030,2030-10-29T05:00:00+01:00,1814.453
sc2015,y2030,2030-10-29T06:00:00+01:00,1837.094
sc2015,y2030,2030-10-29T07:00:00+01:00,1863.428
sc2015,y2030,2030-10-29T08:00:00+01:00,1877.977
sc2015,y2030,2030-10-29T09:00:00+01:00,1876.967
sc2015,y2030,2030-10-29T10:00:00+01:00,1876.659
sc2015,y2030,2030-10-29T11:00:00+01:00,1878.178
sc2015,y2030,2030-10-29T12:00:00+01:00,1886.562
sc2015,y2030,2030-10-29T13:00:00+01:00,1883.79
sc2015,y2030,2030-10-29T14:00:00+01:00,1849.908
sc2015,y2030,2030-10-29T15:00:00+01:00,1834.011
sc2015,y2030,2030-10-29T16:00:00+01:00,1828.038
sc2015,y2030,2030-10-29T17:00:00+01:00,1833.042
sc2015,y2030,2030-10-29T18:00:00+01:00,1887.881
sc2015,y2030,2030-10-29T19:00:00+01:00,1908.056
sc2015,y2030,2030-10-29T20:00:00+01:00,1902.972
sc2015,y2030,2030-10-29T21:00:00+01:00,1877.411
sc2015,y2030,2030-10-29T22:00:00+01:00,1808.042
sc2015,y2030,2030-10-29T23:00:00+01:00,1766.111
sc2015,y2030,2030-10-30T00:00:00+01:00,1735.239
