Period,Scenario,LoadLevel,MW
2030,sc01,05-15 11:00:00+02:00,2495.4600000000005
2030,sc01,05-15 13:00:00+02:00,2495.4600000000005
2030,sc01,05-15 15:00:00+02:00,2470.3800000000006
2030,sc01,05-15 17:00:00+02:00,2407.6800000000007
2030,sc01,05-15 19:00:00+02:00,2319.9000000000005
2030,sc01,05-15 21:00:00+02:00,2319.9000000000005
2030,sc01,05-15 23:00:00+02:00,1993.8600000000006
2030,sc01,05-16 01:00:00+02:00,1523.8608000000006
2030,sc01,05-16 03:00:00+02:00,1400.9688000000006
2030,sc01,05-16 05:00:00+02:00,1400.9688000000006
2030,sc01,05-16 07:00:00+02:00,1720.4880000000005
2030,sc01,05-16 09:00:00+02:00,2236.634400000001
2030,sc01,05-16 11:00:00+02:00,2445.5508000000004
2030,sc01,05-16 13:00:00+02:00,2445.5508000000004
2030,sc01,05-16 15:00:00+02:00,2420.9724000000006
2030,sc01,05-16 17:00:00+02:00,2359.5264000000006
2030,sc01,05-16 19:00:00+02:00,2273.5020000000004
2030,sc01,05-16 21:00:00+02:00,2273.5020000000004
2030,sc01,05-16 23:00:00+02:00,1953.9828000000007
2030,sc01,05-17 01:00:00+02:00,1492.7616000000005
2030,sc01,05-17 03:00:00+02:00,1372.3776000000005
2030,sc01,05-17 05:00:00+02:00,1372.3776000000005
2030,sc01,05-17 07:00:00+02:00,1685.3760000000007
2030,sc01,05-17 09:00:00+02:00,2190.9888000000005
2030,sc01,05-17 11:00:00+02:00,2395.641600000001
2030,sc01,05-17 13:00:00+02:00,2395.641600000001
2030,sc01,05-17 15:00:00+02:00,2371.5648000000006
2030,sc01,05-17 17:00:00+02:00,2311.3728000000006
2030,sc01,05-17 19:00:00+02:00,2227.1040000000003
2030,sc01,05-17 21:00:00+02:00,2227.1040000000003
2030,sc01,05-17 23:00:00+02:00,1914.1056000000005
2030,sc01,05-18 01:00:00+02:00,1461.6624000000004
2030,sc01,05-18 03:00:00+02:00,1343.7864000000004
2030,sc01,05-18 05:00:00+02:00,1343.7864000000004
2030,sc01,05-18 07:00:00+02:00,1650.2640000000006
2030,sc01,05-18 09:00:00+02:00,2145.3432000000007
2030,sc01,05-18 11:00:00+02:00,2345.7324000000003
2030,sc01,05-18 13:00:00+02:00,2345.7324000000003
2030,sc01,05-18 15:00:00+02:00,2322.1572000000006
2030,sc01,05-18 17:00:00+02:00,2263.2192000000005
2030,sc01,05-18 19:00:00+02:00,2180.7060000000006
2030,sc01,05-18 21:00:00+02:00,2180.7060000000006
2030,sc01,05-18 23:00:00+02:00,1874.2284000000006
2030,sc01,05-19 01:00:00+02:00,1390.4352000000006
2030,sc01,05-19 03:00:00+02:00,1264.9098000000006
2030,sc01,05-19 05:00:00+02:00,1216.6308000000006
2030,sc01,05-19 07:00:00+02:00,1235.9424000000006
2030,sc01,05-19 09:00:00+02:00,1612.5186000000006
2030,sc01,05-19 11:00:00+02:00,1776.6672000000005
2030,sc01,05-19 13:00:00+02:00,1786.3230000000005
2030,sc01,05-19 15:00:00+02:00,1757.3556000000005
2030,sc01,05-19 17:00:00+02:00,1795.9788000000005
2030,sc01,05-19 19:00:00+02:00,1834.6020000000005
2030,sc01,05-19 21:00:00+02:00,1863.5694000000005
2030,sc01,05-19 23:00:00+02:00,1622.1744000000006
2030,sc01,05-20 01:00:00+02:00,1354.3200000000006
2030,sc01,05-20 03:00:00+02:00,1232.0550000000005
2030,sc01,05-20 05:00:00+02:00,1185.0300000000007
2030,sc01,05-20 07:00:00+02:00,1203.8400000000006
2030,sc01,05-20 09:00:00+02:00,1570.6350000000007
2030,sc01,05-20 11:00:00+02:00,1730.5200000000007
2030,sc01,05-20 13:00:00+02:00,1739.9250000000006
2030,sc01,05-20 15:00:00+02:00,1711.7100000000005
2030,sc01,05-20 17:00:00+02:00,1749.3300000000004
2030,sc01,05-20 19:00:00+02:00,1786.9500000000005
2030,sc01,05-20 21:00:00+02:00,1815.1650000000006
2030,sc01,05-20 23:00:00+02:00,1580.0400000000006
2030,sc01,05-21 01:00:00+02:00,1406.6733600000007
2030,sc01,05-21 03:00:00+02:00,1293.2319600000005
2030,sc01,05-21 05:00:00+02:00,1293.2319600000005
2030,sc01,05-21 07:00:00+02:00,1588.1796000000004
2030,sc01,05-21 09:00:00+02:00,2064.6334800000004
2030,sc01,05-21 11:00:00+02:00,2257.4838600000003
2030,sc01,05-21 13:00:00+02:00,2257.4838600000003
2030,sc01,05-21 15:00:00+02:00,2234.7955800000004
2030,sc01,05-21 17:00:00+02:00,2178.0748800000006
2030,sc01,05-21 19:00:00+02:00,2098.6659000000004
2030,sc01,05-21 21:00:00+02:00,2098.6659000000004
2030,sc01,05-21 23:00:00+02:00,1803.7182600000006
2030,sc01,05-22 01:00:00+02:00,1512.5520000000006
2030,sc01,05-22 03:00:00+02:00,1390.5720000000006
2030,sc01,05-22 05:00:00+02:00,1390.5720000000006
2030,sc01,05-22 07:00:00+02:00,1707.7200000000005
2030,sc01,05-22 09:00:00+02:00,2220.0360000000005
2030,sc01,05-22 11:00:00+02:00,2427.4020000000005
2030,sc01,05-22 13:00:00+02:00,2427.4020000000005
2030,sc01,05-22 15:00:00+02:00,2403.0060000000003
2030,sc01,05-22 17:00:00+02:00,2342.0160000000005
2030,sc01,05-22 19:00:00+02:00,2256.6300000000006
2030,sc01,05-22 21:00:00+02:00,2256.6300000000006
2030,sc01,05-22 23:00:00+02:00,1939.4820000000007
2030,sc01,05-23 01:00:00+02:00,1482.3009600000005
2030,sc01,05-23 03:00:00+02:00,1362.7605600000006
2030,sc01,05-23 05:00:00+02:00,1362.7605600000006
2030,sc01,05-23 07:00:00+02:00,1673.5656000000006
2030,sc01,05-23 09:00:00+02:00,2175.6352800000004
2030,sc01,05-23 11:00:00+02:00,2378.853960000001
2030,sc01,05-23 13:00:00+02:00,2378.853960000001
2030,sc01,05-23 15:00:00+02:00,2354.9458800000007
2030,sc01,05-23 17:00:00+02:00,2295.1756800000003
2030,sc01,05-23 19:00:00+02:00,2211.4974000000007
2030,sc01,05-23 21:00:00+02:00,2211.4974000000007
2030,sc01,05-23 23:00:00+02:00,1900.6923600000005
2030,sc01,05-24 01:00:00+02:00,1452.0499200000006
2030,sc01,05-24 03:00:00+02:00,1334.9491200000007
2030,sc01,05-24 05:00:00+02:00,1334.9491200000007
2030,sc01,05-24 07:00:00+02:00,1639.4112000000007
2030,sc01,05-24 09:00:00+02:00,2131.234560000001
2030,sc01,05-24 11:00:00+02:00,2330.3059200000007
2030,sc01,05-24 13:00:00+02:00,2330.3059200000007
2030,sc01,05-24 15:00:00+02:00,2306.8857600000006
2030,sc01,05-24 17:00:00+02:00,2248.3353600000005
2030,sc01,05-24 19:00:00+02:00,2166.3648000000003
2030,sc01,05-24 21:00:00+02:00,2166.3648000000003
2030,sc01,05-24 23:00:00+02:00,1861.9027200000005
2030,sc01,05-25 01:00:00+02:00,1421.7988800000005
2030,sc01,05-25 03:00:00+02:00,1307.1376800000005
2030,sc01,05-25 05:00:00+02:00,1307.1376800000005
2030,sc01,05-25 07:00:00+02:00,1605.2568000000006
2030,sc01,05-25 09:00:00+02:00,2086.8338400000007
2030,sc01,05-25 11:00:00+02:00,2281.7578800000006
2030,sc01,05-25 13:00:00+02:00,2281.7578800000006
2030,sc01,05-25 15:00:00+02:00,2258.8256400000005
2030,sc01,05-25 17:00:00+02:00,2201.4950400000007
2030,sc01,05-25 19:00:00+02:00,2121.2322000000004
2030,sc01,05-25 21:00:00+02:00,2121.2322000000004
2030,sc01,05-25 23:00:00+02:00,1823.1130800000005
2030,sc01,05-26 01:00:00+02:00,1352.5142400000004
2030,sc01,05-26 03:00:00+02:00,1230.4122600000005
2030,sc01,05-26 05:00:00+02:00,1183.4499600000004
2030,sc01,05-26 07:00:00+02:00,1202.2348800000004
2030,sc01,05-26 09:00:00+02:00,1568.5408200000006
2030,sc01,05-26 11:00:00+02:00,1728.2126400000004
2030,sc01,05-26 13:00:00+02:00,1737.6051000000007
2030,sc01,05-26 15:00:00+02:00,1709.4277200000006
2030,sc01,05-26 17:00:00+02:00,1746.9975600000005
2030,sc01,05-26 19:00:00+02:00,1784.5674000000004
2030,sc01,05-26 21:00:00+02:00,1812.7447800000004
2030,sc01,05-26 23:00:00+02:00,1577.9332800000004
2030,sc01,05-27 01:00:00+02:00,1317.3840000000005
2030,sc01,05-27 03:00:00+02:00,1198.4535000000005
2030,sc01,05-27 05:00:00+02:00,1152.7110000000007
2030,sc01,05-27 07:00:00+02:00,1171.0080000000005
2030,sc01,05-27 09:00:00+02:00,1527.7995000000005
2030,sc01,05-27 11:00:00+02:00,1683.3240000000005
2030,sc01,05-27 13:00:00+02:00,1692.4725000000005
2030,sc01,05-27 15:00:00+02:00,1665.0270000000005
2030,sc01,05-27 17:00:00+02:00,1701.6210000000005
2030,sc01,05-27 19:00:00+02:00,1738.2150000000006
2030,sc01,05-27 21:00:00+02:00,1765.6605000000004
2030,sc01,05-27 23:00:00+02:00,1536.9480000000003
2030,sc01,05-28 01:00:00+02:00,1332.7244100000005
2030,sc01,05-28 03:00:00+02:00,1225.2466350000004
2030,sc01,05-28 05:00:00+02:00,1225.2466350000004
2030,sc01,05-28 07:00:00+02:00,1504.6888500000005
2030,sc01,05-28 09:00:00+02:00,1956.0955050000007
2030,sc01,05-28 11:00:00+02:00,2138.8077225000006
2030,sc01,05-28 13:00:00+02:00,2138.8077225000006
2030,sc01,05-28 15:00:00+02:00,2117.3121675000007
2030,sc01,05-28 17:00:00+02:00,2063.5732800000005
2030,sc01,05-28 19:00:00+02:00,1988.3388375000004
2030,sc01,05-28 21:00:00+02:00,1988.3388375000004
2030,sc01,05-28 23:00:00+02:00,1708.8966225000006
2030,sc01,05-29 01:00:00+02:00,1433.0370000000005
2030,sc01,05-29 03:00:00+02:00,1317.4695000000006
2030,sc01,05-29 05:00:00+02:00,1317.4695000000006
2030,sc01,05-29 07:00:00+02:00,1617.9450000000006
2030,sc01,05-29 09:00:00+02:00,2103.3285000000005
2030,sc01,05-29 11:00:00+02:00,2299.7932500000006
2030,sc01,05-29 13:00:00+02:00,2299.7932500000006
2030,sc01,05-29 15:00:00+02:00,2276.6797500000007
2030,sc01,05-29 17:00:00+02:00,2218.8960000000006
2030,sc01,05-29 19:00:00+02:00,2137.9987500000007
2030,sc01,05-29 21:00:00+02:00,2137.9987500000007
2030,sc01,05-29 23:00:00+02:00,1837.5232500000006
2030,sc01,05-30 01:00:00+02:00,1404.3762600000005
2030,sc01,05-30 03:00:00+02:00,1291.1201100000005
2030,sc01,05-30 05:00:00+02:00,1291.1201100000005
2030,sc01,05-30 07:00:00+02:00,1585.5861000000004
2030,sc01,05-30 09:00:00+02:00,2061.2619300000006
2030,sc01,05-30 11:00:00+02:00,2253.7973850000008
2030,sc01,05-30 13:00:00+02:00,2253.7973850000008
2030,sc01,05-30 15:00:00+02:00,2231.1461550000004
2030,sc01,05-30 17:00:00+02:00,2174.5180800000007
2030,sc01,05-30 19:00:00+02:00,2095.2387750000003
2030,sc01,05-30 21:00:00+02:00,2095.2387750000003
2030,sc01,05-30 23:00:00+02:00,1800.7727850000006
2030,sc01,05-31 01:00:00+02:00,1375.7155200000004
2030,sc01,05-31 03:00:00+02:00,1264.7707200000004
2030,sc01,05-31 05:00:00+02:00,1264.7707200000004
2030,sc01,05-31 07:00:00+02:00,1553.2272000000005
2030,sc01,05-31 09:00:00+02:00,2019.1953600000004
2030,sc01,05-31 11:00:00+02:00,2207.8015200000004
2030,sc01,05-31 13:00:00+02:00,2207.8015200000004
2030,sc01,05-31 15:00:00+02:00,2185.6125600000005
2030,sc01,05-31 17:00:00+02:00,2130.1401600000004
2030,sc01,05-31 19:00:00+02:00,2052.4788000000003
2030,sc01,05-31 21:00:00+02:00,2052.4788000000003
2030,sc01,05-31 23:00:00+02:00,1764.0223200000005
2030,sc01,06-01 01:00:00+02:00,1347.0547800000004
2030,sc01,06-01 03:00:00+02:00,1238.4213300000006
2030,sc01,06-01 05:00:00+02:00,1238.4213300000006
2030,sc01,06-01 07:00:00+02:00,1520.8683000000005
2030,sc01,06-01 09:00:00+02:00,1977.1287900000004
2030,sc01,06-01 11:00:00+02:00,2161.8056550000006
2030,sc01,06-01 13:00:00+02:00,2161.8056550000006
2030,sc01,06-01 15:00:00+02:00,2140.0789650000006
2030,sc01,06-01 17:00:00+02:00,2085.7622400000005
2030,sc01,06-01 19:00:00+02:00,2009.7188250000006
2030,sc01,06-01 21:00:00+02:00,2009.7188250000006
2030,sc01,06-01 23:00:00+02:00,1727.2718550000004
2030,sc01,06-02 01:00:00+02:00,1281.4124400000005
2030,sc01,06-02 03:00:00+02:00,1165.7293725000004
2030,sc01,06-02 05:00:00+02:00,1121.2358850000005
2030,sc01,06-02 07:00:00+02:00,1139.0332800000006
2030,sc01,06-02 09:00:00+02:00,1486.0824825000004
2030,sc01,06-02 11:00:00+02:00,1637.3603400000004
2030,sc01,06-02 13:00:00+02:00,1646.2590375000004
2030,sc01,06-02 15:00:00+02:00,1619.5629450000006
2030,sc01,06-02 17:00:00+02:00,1655.1577350000007
2030,sc01,06-02 19:00:00+02:00,1690.7525250000006
2030,sc01,06-02 21:00:00+02:00,1717.4486175000004
2030,sc01,06-02 23:00:00+02:00,1494.9811800000007
2030,sc01,06-03 01:00:00+02:00,1248.1290000000006
2030,sc01,06-03 03:00:00+02:00,1135.4506875000006
2030,sc01,06-03 05:00:00+02:00,1092.1128750000005
2030,sc01,06-03 07:00:00+02:00,1109.4480000000005
2030,sc01,06-03 09:00:00+02:00,1447.4829375000004
2030,sc01,06-03 11:00:00+02:00,1594.8315000000005
2030,sc01,06-03 13:00:00+02:00,1603.4990625000005
2030,sc01,06-03 15:00:00+02:00,1577.4963750000006
2030,sc01,06-03 17:00:00+02:00,1612.1666250000005
2030,sc01,06-03 19:00:00+02:00,1646.8368750000006
2030,sc01,06-03 21:00:00+02:00,1672.8395625000005
2030,sc01,06-03 23:00:00+02:00,1456.1505000000004
2030,sc01,06-04 01:00:00+02:00,1478.9790000000005
2030,sc01,06-04 03:00:00+02:00,1359.7065000000005
2030,sc01,06-04 05:00:00+02:00,1359.7065000000005
2030,sc01,06-04 07:00:00+02:00,1669.8150000000005
2030,sc01,06-04 09:00:00+02:00,2170.7595000000006
2030,sc01,06-04 11:00:00+02:00,2373.5227500000005
2030,sc01,06-04 13:00:00+02:00,2373.5227500000005
2030,sc01,06-04 15:00:00+02:00,2349.6682500000006
2030,sc01,06-04 17:00:00+02:00,2290.0320000000006
2030,sc01,06-04 19:00:00+02:00,2206.5412500000007
2030,sc01,06-04 21:00:00+02:00,2206.5412500000007
2030,sc01,06-04 23:00:00+02:00,1896.4327500000006
2030,sc01,06-05 01:00:00+02:00,1590.3000000000006
2030,sc01,06-05 03:00:00+02:00,1462.0500000000006
2030,sc01,06-05 05:00:00+02:00,1462.0500000000006
2030,sc01,06-05 07:00:00+02:00,1795.5000000000005
2030,sc01,06-05 09:00:00+02:00,2334.1500000000005
2030,sc01,06-05 11:00:00+02:00,2552.1750000000006
2030,sc01,06-05 13:00:00+02:00,2552.1750000000006
2030,sc01,06-05 15:00:00+02:00,2526.5250000000005
2030,sc01,06-05 17:00:00+02:00,2462.4000000000005
2030,sc01,06-05 19:00:00+02:00,2372.6250000000005
2030,sc01,06-05 21:00:00+02:00,2372.6250000000005
2030,sc01,06-05 23:00:00+02:00,2039.1750000000006
2030,sc01,06-06 01:00:00+02:00,1558.4940000000006
2030,sc01,06-06 03:00:00+02:00,1432.8090000000004
2030,sc01,06-06 05:00:00+02:00,1432.8090000000004
2030,sc01,06-06 07:00:00+02:00,1759.5900000000006
2030,sc01,06-06 09:00:00+02:00,2287.4670000000006
2030,sc01,06-06 11:00:00+02:00,2501.1315000000004
2030,sc01,06-06 13:00:00+02:00,2501.1315000000004
2030,sc01,06-06 15:00:00+02:00,2475.9945000000007
2030,sc01,06-06 17:00:00+02:00,2413.1520000000005
2030,sc01,06-06 19:00:00+02:00,2325.1725000000006
2030,sc01,06-06 21:00:00+02:00,2325.1725000000006
2030,sc01,06-06 23:00:00+02:00,1998.3915000000006
2030,sc01,06-07 01:00:00+02:00,1526.6880000000006
2030,sc01,06-07 03:00:00+02:00,1403.5680000000007
2030,sc01,06-07 05:00:00+02:00,1403.5680000000007
2030,sc01,06-07 07:00:00+02:00,1723.6800000000007
2030,sc01,06-07 09:00:00+02:00,2240.7840000000006
2030,sc01,06-07 11:00:00+02:00,2450.0880000000006
2030,sc01,06-07 13:00:00+02:00,2450.0880000000006
2030,sc01,06-07 15:00:00+02:00,2425.464000000001
2030,sc01,06-07 17:00:00+02:00,2363.9040000000005
2030,sc01,06-07 19:00:00+02:00,2277.7200000000007
2030,sc01,06-07 21:00:00+02:00,2277.7200000000007
2030,sc01,06-07 23:00:00+02:00,1957.6080000000006
2030,sc01,06-08 01:00:00+02:00,1494.8820000000007
2030,sc01,06-08 03:00:00+02:00,1374.3270000000007
2030,sc01,06-08 05:00:00+02:00,1374.3270000000007
2030,sc01,06-08 07:00:00+02:00,1687.7700000000007
2030,sc01,06-08 09:00:00+02:00,2194.1010000000006
2030,sc01,06-08 11:00:00+02:00,2399.044500000001
2030,sc01,06-08 13:00:00+02:00,2399.044500000001
2030,sc01,06-08 15:00:00+02:00,2374.933500000001
2030,sc01,06-08 17:00:00+02:00,2314.656000000001
2030,sc01,06-08 19:00:00+02:00,2230.267500000001
2030,sc01,06-08 21:00:00+02:00,2230.267500000001
2030,sc01,06-08 23:00:00+02:00,1916.8245000000009
2030,sc01,06-09 01:00:00+02:00,1422.0360000000007
2030,sc01,06-09 03:00:00+02:00,1293.6577500000008
2030,sc01,06-09 05:00:00+02:00,1244.2815000000007
2030,sc01,06-09 07:00:00+02:00,1264.0320000000008
2030,sc01,06-09 09:00:00+02:00,1649.1667500000005
2030,sc01,06-09 11:00:00+02:00,1817.0460000000007
2030,sc01,06-09 13:00:00+02:00,1826.9212500000008
2030,sc01,06-09 15:00:00+02:00,1797.2955000000006
2030,sc01,06-09 17:00:00+02:00,1836.7965000000006
2030,sc01,06-09 19:00:00+02:00,1876.2975000000006
2030,sc01,06-09 21:00:00+02:00,1905.9232500000007
2030,sc01,06-09 23:00:00+02:00,1659.0420000000008
2030,sc01,06-10 01:00:00+02:00,1385.1000000000008
2030,sc01,06-10 03:00:00+02:00,1260.0562500000008
2030,sc01,06-10 05:00:00+02:00,1211.9625000000008
2030,sc01,06-10 07:00:00+02:00,1231.2000000000007
2030,sc01,06-10 09:00:00+02:00,1606.3312500000006
2030,sc01,06-10 11:00:00+02:00,1769.8500000000008
2030,sc01,06-10 13:00:00+02:00,1779.4687500000007
2030,sc01,06-10 15:00:00+02:00,1750.6125000000009
2030,sc01,06-10 17:00:00+02:00,1789.0875000000008
2030,sc01,06-10 19:00:00+02:00,1827.5625000000007
2030,sc01,06-10 21:00:00+02:00,1856.4187500000007
2030,sc01,06-10 23:00:00+02:00,1615.9500000000007
2030,sc01,06-11 01:00:00+02:00,1457.6159700000007
2030,sc01,06-11 03:00:00+02:00,1340.0662950000008
2030,sc01,06-11 05:00:00+02:00,1340.0662950000008
2030,sc01,06-11 07:00:00+02:00,1645.6954500000006
2030,sc01,06-11 09:00:00+02:00,2139.404085000001
2030,sc01,06-11 11:00:00+02:00,2339.238532500001
2030,sc01,06-11 13:00:00+02:00,2339.238532500001
2030,sc01,06-11 15:00:00+02:00,2315.728597500001
2030,sc01,06-11 17:00:00+02:00,2256.953760000001
2030,sc01,06-11 19:00:00+02:00,2174.6689875000006
2030,sc01,06-11 21:00:00+02:00,2174.6689875000006
2030,sc01,06-11 23:00:00+02:00,1869.0398325000008
2030,sc01,06-12 01:00:00+02:00,1567.3290000000009
2030,sc01,06-12 03:00:00+02:00,1440.9315000000008
2030,sc01,06-12 05:00:00+02:00,1440.9315000000008
2030,sc01,06-12 07:00:00+02:00,1769.5650000000007
2030,sc01,06-12 09:00:00+02:00,2300.4345000000008
2030,sc01,06-12 11:00:00+02:00,2515.310250000001
2030,sc01,06-12 13:00:00+02:00,2515.310250000001
2030,sc01,06-12 15:00:00+02:00,2490.030750000001
2030,sc01,06-12 17:00:00+02:00,2426.832000000001
2030,sc01,06-12 19:00:00+02:00,2338.3537500000007
2030,sc01,06-12 21:00:00+02:00,2338.3537500000007
2030,sc01,06-12 23:00:00+02:00,2009.7202500000008
2030,sc01,06-13 01:00:00+02:00,1535.9824200000007
2030,sc01,06-13 03:00:00+02:00,1412.1128700000008
2030,sc01,06-13 05:00:00+02:00,1412.1128700000008
2030,sc01,06-13 07:00:00+02:00,1734.1737000000007
2030,sc01,06-13 09:00:00+02:00,2254.4258100000006
2030,sc01,06-13 11:00:00+02:00,2465.0040450000006
2030,sc01,06-13 13:00:00+02:00,2465.0040450000006
2030,sc01,06-13 15:00:00+02:00,2440.2301350000007
2030,sc01,06-13 17:00:00+02:00,2378.295360000001
2030,sc01,06-13 19:00:00+02:00,2291.586675000001
2030,sc01,06-13 21:00:00+02:00,2291.586675000001
2030,sc01,06-13 23:00:00+02:00,1969.5258450000008
2030,sc01,06-14 01:00:00+02:00,1504.6358400000008
2030,sc01,06-14 03:00:00+02:00,1383.2942400000006
2030,sc01,06-14 05:00:00+02:00,1383.2942400000006
2030,sc01,06-14 07:00:00+02:00,1698.7824000000007
2030,sc01,06-14 09:00:00+02:00,2208.4171200000005
2030,sc01,06-14 11:00:00+02:00,2414.6978400000007
2030,sc01,06-14 13:00:00+02:00,2414.6978400000007
2030,sc01,06-14 15:00:00+02:00,2390.4295200000006
2030,sc01,06-14 17:00:00+02:00,2329.7587200000007
2030,sc01,06-14 19:00:00+02:00,2244.8196000000007
2030,sc01,06-14 21:00:00+02:00,2244.8196000000007
2030,sc01,06-14 23:00:00+02:00,1929.3314400000006
2030,sc01,06-15 01:00:00+02:00,1473.2892600000007
2030,sc01,06-15 03:00:00+02:00,1354.4756100000006
2030,sc01,06-15 05:00:00+02:00,1354.4756100000006
2030,sc01,06-15 07:00:00+02:00,1663.3911000000007
2030,sc01,06-15 09:00:00+02:00,2162.408430000001
2030,sc01,06-15 11:00:00+02:00,2364.3916350000004
2030,sc01,06-15 13:00:00+02:00,2364.3916350000004
2030,sc01,06-15 15:00:00+02:00,2340.628905000001
2030,sc01,06-15 17:00:00+02:00,2281.2220800000005
2030,sc01,06-15 19:00:00+02:00,2198.0525250000005
2030,sc01,06-15 21:00:00+02:00,2198.0525250000005
2030,sc01,06-15 23:00:00+02:00,1889.1370350000007
2030,sc01,06-16 01:00:00+02:00,1401.4954800000007
2030,sc01,06-16 03:00:00+02:00,1274.9715825000007
2030,sc01,06-16 05:00:00+02:00,1226.3085450000008
2030,sc01,06-16 07:00:00+02:00,1245.7737600000007
2030,sc01,06-16 09:00:00+02:00,1625.3454525000006
2030,sc01,06-16 11:00:00+02:00,1790.7997800000007
2030,sc01,06-16 13:00:00+02:00,1800.5323875000008
2030,sc01,06-16 15:00:00+02:00,1771.3345650000006
2030,sc01,06-16 17:00:00+02:00,1810.2649950000007
2030,sc01,06-16 19:00:00+02:00,1849.1954250000006
2030,sc01,06-16 21:00:00+02:00,1878.3932475000008
2030,sc01,06-16 23:00:00+02:00,1635.0780600000007
2030,sc01,06-17 01:00:00+02:00,1365.0930000000008
2030,sc01,06-17 03:00:00+02:00,1241.8554375000008
2030,sc01,06-17 05:00:00+02:00,1194.4563750000007
2030,sc01,06-17 07:00:00+02:00,1213.4160000000006
2030,sc01,06-17 09:00:00+02:00,1583.1286875000008
2030,sc01,06-17 11:00:00+02:00,1744.2855000000006
2030,sc01,06-17 13:00:00+02:00,1753.7653125000006
2030,sc01,06-17 15:00:00+02:00,1725.3258750000007
2030,sc01,06-17 17:00:00+02:00,1763.2451250000006
2030,sc01,06-17 19:00:00+02:00,1801.1643750000007
2030,sc01,06-17 21:00:00+02:00,1829.6038125000007
2030,sc01,06-17 23:00:00+02:00,1592.6085000000007
2030,sc01,06-18 01:00:00+02:00,1472.4057600000006
2030,sc01,06-18 03:00:00+02:00,1353.6633600000007
2030,sc01,06-18 05:00:00+02:00,1353.6633600000007
2030,sc01,06-18 07:00:00+02:00,1662.3936000000008
2030,sc01,06-18 09:00:00+02:00,2161.111680000001
2030,sc01,06-18 11:00:00+02:00,2362.9737600000008
2030,sc01,06-18 13:00:00+02:00,2362.9737600000008
2030,sc01,06-18 15:00:00+02:00,2339.2252800000006
2030,sc01,06-18 17:00:00+02:00,2279.8540800000005
2030,sc01,06-18 19:00:00+02:00,2196.7344000000007
2030,sc01,06-18 21:00:00+02:00,2196.7344000000007
2030,sc01,06-18 23:00:00+02:00,1888.0041600000006
2030,sc01,06-19 01:00:00+02:00,1583.2320000000007
2030,sc01,06-19 03:00:00+02:00,1455.5520000000006
2030,sc01,06-19 05:00:00+02:00,1455.5520000000006
2030,sc01,06-19 07:00:00+02:00,1787.5200000000007
2030,sc01,06-19 09:00:00+02:00,2323.7760000000007
2030,sc01,06-19 11:00:00+02:00,2540.832000000001
2030,sc01,06-19 13:00:00+02:00,2540.832000000001
2030,sc01,06-19 15:00:00+02:00,2515.2960000000007
2030,sc01,06-19 17:00:00+02:00,2451.4560000000006
2030,sc01,06-19 19:00:00+02:00,2362.080000000001
2030,sc01,06-19 21:00:00+02:00,2362.080000000001
2030,sc01,06-19 23:00:00+02:00,2030.1120000000005
2030,sc01,06-20 01:00:00+02:00,1551.5673600000007
2030,sc01,06-20 03:00:00+02:00,1426.4409600000006
2030,sc01,06-20 05:00:00+02:00,1426.4409600000006
2030,sc01,06-20 07:00:00+02:00,1751.7696000000005
2030,sc01,06-20 09:00:00+02:00,2277.300480000001
2030,sc01,06-20 11:00:00+02:00,2490.015360000001
2030,sc01,06-20 13:00:00+02:00,2490.015360000001
2030,sc01,06-20 15:00:00+02:00,2464.9900800000005
2030,sc01,06-20 17:00:00+02:00,2402.426880000001
