Period,Scenario,LoadLevel,Demand
2030,sc01,05-07 03:00:00+02:00,-436.6558221771959
2030,sc01,05-07 05:00:00+02:00,-436.6558221771959
2030,sc01,05-07 07:00:00+02:00,-136.88427217719573
2030,sc01,05-07 09:00:00+02:00,347.36207782280394
2030,sc01,05-07 11:00:00+02:00,543.3665528228046
2030,sc01,05-07 13:00:00+02:00,543.3665528228046
2030,sc01,05-07 15:00:00+02:00,520.3072028228046
2030,sc01,05-07 17:00:00+02:00,462.65882782280437
2030,sc01,05-07 19:00:00+02:00,381.9511028228046
2030,sc01,05-07 21:00:00+02:00,381.9511028228046
2030,sc01,05-07 23:00:00+02:00,82.17955282280445
2030,sc01,05-08 01:00:00+02:00,-213.74877217719563
2030,sc01,05-08 03:00:00+02:00,-337.72377217719554
2030,sc01,05-08 05:00:00+02:00,-337.72377217719554
2030,sc01,05-08 07:00:00+02:00,-15.38877217719596
2030,sc01,05-08 09:00:00+02:00,505.30622782280466
2030,sc01,05-08 11:00:00+02:00,716.0637278228044
2030,sc01,05-08 13:00:00+02:00,716.0637278228044
2030,sc01,05-08 15:00:00+02:00,691.2687278228038
2030,sc01,05-08 17:00:00+02:00,629.2812278228046
2030,sc01,05-08 19:00:00+02:00,542.4987278228048
2030,sc01,05-08 21:00:00+02:00,542.4987278228048
2030,sc01,05-08 23:00:00+02:00,220.16372782280473
2030,sc01,05-09 01:00:00+02:00,-244.4945721771951
2030,sc01,05-09 03:00:00+02:00,-365.9900721771951
2030,sc01,05-09 05:00:00+02:00,-365.9900721771951
2030,sc01,05-09 07:00:00+02:00,-50.101772177195926
2030,sc01,05-09 09:00:00+02:00,460.17932782280445
2030,sc01,05-09 11:00:00+02:00,666.7216778228046
2030,sc01,05-09 13:00:00+02:00,666.7216778228046
2030,sc01,05-09 15:00:00+02:00,642.4225778228049
2030,sc01,05-09 17:00:00+02:00,581.6748278228054
2030,sc01,05-09 19:00:00+02:00,496.62797782280427
2030,sc01,05-09 21:00:00+02:00,496.62797782280427
2030,sc01,05-09 23:00:00+02:00,180.73967782280465
2030,sc01,05-10 01:00:00+02:00,-275.24037217719547
2030,sc01,05-10 03:00:00+02:00,-394.2563721771958
2030,sc01,05-10 05:00:00+02:00,-394.2563721771958
2030,sc01,05-10 07:00:00+02:00,-84.81477217719544
2030,sc01,05-10 09:00:00+02:00,415.05242782280425
2030,sc01,05-10 11:00:00+02:00,617.3796278228044
2030,sc01,05-10 13:00:00+02:00,617.3796278228044
2030,sc01,05-10 15:00:00+02:00,593.5764278228041
2030,sc01,05-10 17:00:00+02:00,534.0684278228039
2030,sc01,05-10 19:00:00+02:00,450.7572278228047
2030,sc01,05-10 21:00:00+02:00,450.7572278228047
2030,sc01,05-10 23:00:00+02:00,141.31562782280434
2030,sc01,05-11 01:00:00+02:00,-305.9861721771954
2030,sc01,05-11 03:00:00+02:00,-422.5226721771958
2030,sc01,05-11 05:00:00+02:00,-422.5226721771958
2030,sc01,05-11 07:00:00+02:00,-119.5277721771954
2030,sc01,05-11 09:00:00+02:00,369.9255278228045
2030,sc01,05-11 11:00:00+02:00,568.0375778228038
2030,sc01,05-11 13:00:00+02:00,568.0375778228038
2030,sc01,05-11 15:00:00+02:00,544.7302778228043
2030,sc01,05-11 17:00:00+02:00,486.4620278228042
2030,sc01,05-11 19:00:00+02:00,404.8864778228042
2030,sc01,05-11 21:00:00+02:00,404.8864778228042
2030,sc01,05-11 23:00:00+02:00,101.89157782280449
2030,sc01,05-12 01:00:00+02:00,-376.4039721771958
2030,sc01,05-12 03:00:00+02:00,-500.50294717719567
2030,sc01,05-12 05:00:00+02:00,-548.2333221771958
2030,sc01,05-12 07:00:00+02:00,-529.1411721771958
2030,sc01,05-12 09:00:00+02:00,-156.84424717719548
2030,sc01,05-12 11:00:00+02:00,5.439027822804519
2030,sc01,05-12 13:00:00+02:00,14.985102822804492
2030,sc01,05-12 15:00:00+02:00,-13.653122177195655
2030,sc01,05-12 17:00:00+02:00,24.531177822804466
2030,sc01,05-12 19:00:00+02:00,62.71547782280436
2030,sc01,05-12 21:00:00+02:00,91.35370282280451
2030,sc01,05-12 23:00:00+02:00,-147.29817217719574
2030,sc01,05-13 01:00:00+02:00,-412.1087721771953
2030,sc01,05-13 03:00:00+02:00,-532.9843971771957
2030,sc01,05-13 05:00:00+02:00,-579.4750221771958
2030,sc01,05-13 07:00:00+02:00,-560.8787721771955
2030,sc01,05-13 09:00:00+02:00,-198.25189717719536
2030,sc01,05-13 11:00:00+02:00,-40.18377217719558
2030,sc01,05-13 13:00:00+02:00,-30.88564717719555
2030,sc01,05-13 15:00:00+02:00,-58.780022177195406
2030,sc01,05-13 17:00:00+02:00,-21.587522177195524
2030,sc01,05-13 19:00:00+02:00,15.604977822804358
2030,sc01,05-13 21:00:00+02:00,43.49935282280421
2030,sc01,05-13 23:00:00+02:00,-188.95377217719533
2030,sc01,05-14 01:00:00+02:00,-304.9259721771957
2030,sc01,05-14 03:00:00+02:00,-421.5479721771958
2030,sc01,05-14 05:00:00+02:00,-421.5479721771958
2030,sc01,05-14 07:00:00+02:00,-118.33077217719506
2030,sc01,05-14 09:00:00+02:00,371.48162782280474
2030,sc01,05-14 11:00:00+02:00,569.7390278228052
2030,sc01,05-14 13:00:00+02:00,569.7390278228052
2030,sc01,05-14 15:00:00+02:00,546.4146278228052
2030,sc01,05-14 17:00:00+02:00,488.1036278228046
2030,sc01,05-14 19:00:00+02:00,406.468227822804
2030,sc01,05-14 21:00:00+02:00,406.468227822804
2030,sc01,05-14 23:00:00+02:00,103.25102782280464
2030,sc01,05-15 01:00:00+02:00,-196.07877217719602
2030,sc01,05-15 03:00:00+02:00,-321.4787721771954
2030,sc01,05-15 05:00:00+02:00,-321.4787721771954
2030,sc01,05-15 07:00:00+02:00,4.561227822804312
2030,sc01,05-15 09:00:00+02:00,531.2412278228041
2030,sc01,05-15 11:00:00+02:00,744.4212278228044
2030,sc01,05-15 13:00:00+02:00,744.4212278228044
2030,sc01,05-15 15:00:00+02:00,719.3412278228045
2030,sc01,05-15 17:00:00+02:00,656.6412278228042
2030,sc01,05-15 19:00:00+02:00,568.8612278228045
2030,sc01,05-15 21:00:00+02:00,568.8612278228045
2030,sc01,05-15 23:00:00+02:00,242.82122782280453
2030,sc01,05-16 01:00:00+02:00,-227.17797217719567
2030,sc01,05-16 03:00:00+02:00,-350.06997217719527
2030,sc01,05-16 05:00:00+02:00,-350.06997217719527
2030,sc01,05-16 07:00:00+02:00,-30.55077217719554
2030,sc01,05-16 09:00:00+02:00,485.5956278228043
2030,sc01,05-16 11:00:00+02:00,694.5120278228053
2030,sc01,05-16 13:00:00+02:00,694.5120278228053
2030,sc01,05-16 15:00:00+02:00,669.933627822804
2030,sc01,05-16 17:00:00+02:00,608.487627822805
2030,sc01,05-16 19:00:00+02:00,522.4632278228039
2030,sc01,05-16 21:00:00+02:00,522.4632278228039
2030,sc01,05-16 23:00:00+02:00,202.94402782280486
2030,sc01,05-17 01:00:00+02:00,-258.2771721771958
2030,sc01,05-17 03:00:00+02:00,-378.66117217719534
2030,sc01,05-17 05:00:00+02:00,-378.66117217719534
2030,sc01,05-17 07:00:00+02:00,-65.6627721771954
2030,sc01,05-17 09:00:00+02:00,439.9500278228045
2030,sc01,05-17 11:00:00+02:00,644.6028278228048
2030,sc01,05-17 13:00:00+02:00,644.6028278228048
2030,sc01,05-17 15:00:00+02:00,620.526027822805
2030,sc01,05-17 17:00:00+02:00,560.334027822805
2030,sc01,05-17 19:00:00+02:00,476.0652278228042
2030,sc01,05-17 21:00:00+02:00,476.0652278228042
2030,sc01,05-17 23:00:00+02:00,163.0668278228045
2030,sc01,05-18 01:00:00+02:00,-289.3763721771959
2030,sc01,05-18 03:00:00+02:00,-407.2523721771952
2030,sc01,05-18 05:00:00+02:00,-407.2523721771952
2030,sc01,05-18 07:00:00+02:00,-100.77477217719525
2030,sc01,05-18 09:00:00+02:00,394.30442782280466
2030,sc01,05-18 11:00:00+02:00,594.6936278228047
2030,sc01,05-18 13:00:00+02:00,594.6936278228047
2030,sc01,05-18 15:00:00+02:00,571.1184278228045
2030,sc01,05-18 17:00:00+02:00,512.1804278228049
2030,sc01,05-18 19:00:00+02:00,429.6672278228041
2030,sc01,05-18 21:00:00+02:00,429.6672278228041
2030,sc01,05-18 23:00:00+02:00,123.18962782280437
2030,sc01,05-19 01:00:00+02:00,-360.6035721771957
2030,sc01,05-19 03:00:00+02:00,-486.1289721771957
2030,sc01,05-19 05:00:00+02:00,-534.4079721771955
2030,sc01,05-19 07:00:00+02:00,-515.0963721771955
2030,sc01,05-19 09:00:00+02:00,-138.5201721771955
2030,sc01,05-19 11:00:00+02:00,25.62842782280495
2030,sc01,05-19 13:00:00+02:00,35.284227822804496
2030,sc01,05-19 15:00:00+02:00,6.316827822804498
2030,sc01,05-19 17:00:00+02:00,44.94002782280495
2030,sc01,05-19 19:00:00+02:00,83.56322782280427
2030,sc01,05-19 21:00:00+02:00,112.53062782280449
2030,sc01,05-19 23:00:00+02:00,-128.8643721771955
2030,sc01,05-20 01:00:00+02:00,-396.7187721771952
2030,sc01,05-20 03:00:00+02:00,-518.9837721771955
2030,sc01,05-20 05:00:00+02:00,-566.0087721771954
2030,sc01,05-20 07:00:00+02:00,-547.1987721771957
2030,sc01,05-20 09:00:00+02:00,-180.40377217719538
2030,sc01,05-20 11:00:00+02:00,-20.518772177195387
2030,sc01,05-20 13:00:00+02:00,-11.113772177195415
2030,sc01,05-20 15:00:00+02:00,-39.32877217719533
2030,sc01,05-20 17:00:00+02:00,-1.708772177195442
2030,sc01,05-20 19:00:00+02:00,35.91122782280445
2030,sc01,05-20 21:00:00+02:00,64.1262278228046
2030,sc01,05-20 23:00:00+02:00,-170.9987721771954
2030,sc01,05-21 01:00:00+02:00,-344.3654121771956
2030,sc01,05-21 03:00:00+02:00,-457.8068121771955
2030,sc01,05-21 05:00:00+02:00,-457.8068121771955
2030,sc01,05-21 07:00:00+02:00,-162.85917217719566
2030,sc01,05-21 09:00:00+02:00,313.59470782280437
2030,sc01,05-21 11:00:00+02:00,506.4450878228047
2030,sc01,05-21 13:00:00+02:00,506.4450878228047
2030,sc01,05-21 15:00:00+02:00,483.75680782280483
2030,sc01,05-21 17:00:00+02:00,427.0361078228045
2030,sc01,05-21 19:00:00+02:00,347.6271278228048
2030,sc01,05-21 21:00:00+02:00,347.6271278228048
2030,sc01,05-21 23:00:00+02:00,52.67948782280496
2030,sc01,05-22 01:00:00+02:00,-238.4867721771957
2030,sc01,05-22 03:00:00+02:00,-360.46677217719525
2030,sc01,05-22 05:00:00+02:00,-360.46677217719525
2030,sc01,05-22 07:00:00+02:00,-43.3187721771958
2030,sc01,05-22 09:00:00+02:00,468.9972278228049
2030,sc01,05-22 11:00:00+02:00,676.3632278228049
2030,sc01,05-22 13:00:00+02:00,676.3632278228049
2030,sc01,05-22 15:00:00+02:00,651.9672278228047
2030,sc01,05-22 17:00:00+02:00,590.9772278228045
2030,sc01,05-22 19:00:00+02:00,505.5912278228045
2030,sc01,05-22 21:00:00+02:00,505.5912278228045
2030,sc01,05-22 23:00:00+02:00,188.44322782280483
2030,sc01,05-23 01:00:00+02:00,-268.73781217719556
2030,sc01,05-23 03:00:00+02:00,-388.2782121771952
2030,sc01,05-23 05:00:00+02:00,-388.2782121771952
2030,sc01,05-23 07:00:00+02:00,-77.47317217719547
2030,sc01,05-23 09:00:00+02:00,424.59650782280437
2030,sc01,05-23 11:00:00+02:00,627.8151878228043
2030,sc01,05-23 13:00:00+02:00,627.8151878228043
2030,sc01,05-23 15:00:00+02:00,603.9071078228051
2030,sc01,05-23 17:00:00+02:00,544.1369078228047
2030,sc01,05-23 19:00:00+02:00,460.4586278228046
2030,sc01,05-23 21:00:00+02:00,460.4586278228046
2030,sc01,05-23 23:00:00+02:00,149.65358782280418
2030,sc01,05-24 01:00:00+02:00,-298.9888521771952
2030,sc01,05-24 03:00:00+02:00,-416.0896521771956
2030,sc01,05-24 05:00:00+02:00,-416.0896521771956
2030,sc01,05-24 07:00:00+02:00,-111.62757217719536
2030,sc01,05-24 09:00:00+02:00,380.19578782280473
2030,sc01,05-24 11:00:00+02:00,579.2671478228046
2030,sc01,05-24 13:00:00+02:00,579.2671478228046
2030,sc01,05-24 15:00:00+02:00,555.8469878228045
2030,sc01,05-24 17:00:00+02:00,497.2965878228049
2030,sc01,05-24 19:00:00+02:00,415.3260278228047
2030,sc01,05-24 21:00:00+02:00,415.3260278228047
2030,sc01,05-24 23:00:00+02:00,110.86394782280445
2030,sc01,05-25 01:00:00+02:00,-329.23989217719577
2030,sc01,05-25 03:00:00+02:00,-443.9010921771958
2030,sc01,05-25 05:00:00+02:00,-443.9010921771958
2030,sc01,05-25 07:00:00+02:00,-145.7819721771957
2030,sc01,05-25 09:00:00+02:00,335.7950678228042
2030,sc01,05-25 11:00:00+02:00,530.7191078228045
2030,sc01,05-25 13:00:00+02:00,530.7191078228045
2030,sc01,05-25 15:00:00+02:00,507.7868678228044
2030,sc01,05-25 17:00:00+02:00,450.45626782280465
2030,sc01,05-25 19:00:00+02:00,370.1934278228043
2030,sc01,05-25 21:00:00+02:00,370.1934278228043
2030,sc01,05-25 23:00:00+02:00,72.07430782280471
2030,sc01,05-26 01:00:00+02:00,-398.5245321771954
2030,sc01,05-26 03:00:00+02:00,-520.6265121771955
2030,sc01,05-26 05:00:00+02:00,-567.5888121771952
2030,sc01,05-26 07:00:00+02:00,-548.8038921771956
2030,sc01,05-26 09:00:00+02:00,-182.49795217719543
2030,sc01,05-26 11:00:00+02:00,-22.826132177195404
2030,sc01,05-26 13:00:00+02:00,-13.433672177195149
2030,sc01,05-26 15:00:00+02:00,-41.61105217719546
2030,sc01,05-26 17:00:00+02:00,-4.041212177195575
2030,sc01,05-26 19:00:00+02:00,33.52862782280454
2030,sc01,05-26 21:00:00+02:00,61.70600782280417
2030,sc01,05-26 23:00:00+02:00,-173.10549217719586
2030,sc01,05-27 01:00:00+02:00,-433.6547721771956
2030,sc01,05-27 03:00:00+02:00,-552.5852721771955
2030,sc01,05-27 05:00:00+02:00,-598.3277721771956
2030,sc01,05-27 07:00:00+02:00,-580.0307721771956
2030,sc01,05-27 09:00:00+02:00,-223.23927217719552
2030,sc01,05-27 11:00:00+02:00,-67.7147721771953
2030,sc01,05-27 13:00:00+02:00,-58.56627217719506
2030,sc01,05-27 15:00:00+02:00,-86.01177217719533
2030,sc01,05-27 17:00:00+02:00,-49.417772177195275
2030,sc01,05-27 19:00:00+02:00,-12.823772177195679
2030,sc01,05-27 21:00:00+02:00,14.621727822804814
2030,sc01,05-27 23:00:00+02:00,-214.09077217719573
2030,sc01,05-28 01:00:00+02:00,-418.31436217719556
2030,sc01,05-28 03:00:00+02:00,-525.7921371771954
2030,sc01,05-28 05:00:00+02:00,-525.7921371771954
2030,sc01,05-28 07:00:00+02:00,-246.34992217719582
2030,sc01,05-28 09:00:00+02:00,205.0567328228044
2030,sc01,05-28 11:00:00+02:00,387.7689503228037
2030,sc01,05-28 13:00:00+02:00,387.7689503228037
2030,sc01,05-28 15:00:00+02:00,366.2733953228046
2030,sc01,05-28 17:00:00+02:00,312.53450782280447
2030,sc01,05-28 19:00:00+02:00,237.30006532280458
2030,sc01,05-28 21:00:00+02:00,237.30006532280458
2030,sc01,05-28 23:00:00+02:00,-42.14214967719522
2030,sc01,05-29 01:00:00+02:00,-318.00177217719556
2030,sc01,05-29 03:00:00+02:00,-433.5692721771952
2030,sc01,05-29 05:00:00+02:00,-433.5692721771952
2030,sc01,05-29 07:00:00+02:00,-133.09377217719543
2030,sc01,05-29 09:00:00+02:00,352.2897278228045
2030,sc01,05-29 11:00:00+02:00,548.7544778228046
2030,sc01,05-29 13:00:00+02:00,548.7544778228046
2030,sc01,05-29 15:00:00+02:00,525.6409778228046
2030,sc01,05-29 17:00:00+02:00,467.85722782280504
2030,sc01,05-29 19:00:00+02:00,386.95997782280415
2030,sc01,05-29 21:00:00+02:00,386.95997782280415
2030,sc01,05-29 23:00:00+02:00,86.48447782280414
2030,sc01,05-30 01:00:00+02:00,-346.6625121771958
2030,sc01,05-30 03:00:00+02:00,-459.91866217719553
2030,sc01,05-30 05:00:00+02:00,-459.91866217719553
2030,sc01,05-30 07:00:00+02:00,-165.45267217719606
2030,sc01,05-30 09:00:00+02:00,310.2231578228045
2030,sc01,05-30 11:00:00+02:00,502.7586128228047
2030,sc01,05-30 13:00:00+02:00,502.7586128228047
2030,sc01,05-30 15:00:00+02:00,480.1073828228043
2030,sc01,05-30 17:00:00+02:00,423.47930782280423
2030,sc01,05-30 19:00:00+02:00,344.2000028228042
2030,sc01,05-30 21:00:00+02:00,344.2000028228042
2030,sc01,05-30 23:00:00+02:00,49.734012822804516
2030,sc01,05-31 01:00:00+02:00,-375.3232521771956
2030,sc01,05-31 03:00:00+02:00,-486.26805217719584
2030,sc01,05-31 05:00:00+02:00,-486.26805217719584
2030,sc01,05-31 07:00:00+02:00,-197.81157217719533
2030,sc01,05-31 09:00:00+02:00,268.1565878228048
2030,sc01,05-31 11:00:00+02:00,456.7627478228044
2030,sc01,05-31 13:00:00+02:00,456.7627478228044
2030,sc01,05-31 15:00:00+02:00,434.57378782280443
2030,sc01,05-31 17:00:00+02:00,379.1013878228048
2030,sc01,05-31 19:00:00+02:00,301.44002782280427
2030,sc01,05-31 21:00:00+02:00,301.44002782280427
2030,sc01,05-31 23:00:00+02:00,12.983547822804212
2030,sc01,06-01 01:00:00+02:00,-403.98399217719566
2030,sc01,06-01 03:00:00+02:00,-512.6174421771957
2030,sc01,06-01 05:00:00+02:00,-512.6174421771957
2030,sc01,06-01 07:00:00+02:00,-230.17047217719573
2030,sc01,06-01 09:00:00+02:00,226.09001782280438
2030,sc01,06-01 11:00:00+02:00,410.76688282280406
2030,sc01,06-01 13:00:00+02:00,410.76688282280406
2030,sc01,06-01 15:00:00+02:00,389.0401928228041
2030,sc01,06-01 17:00:00+02:00,334.7234678228049
2030,sc01,06-01 19:00:00+02:00,258.68005282280456
2030,sc01,06-01 21:00:00+02:00,258.68005282280456
2030,sc01,06-01 23:00:00+02:00,-23.766917177195637
2030,sc01,06-02 01:00:00+02:00,-469.62633217719554
2030,sc01,06-02 03:00:00+02:00,-585.3093996771956
2030,sc01,06-02 05:00:00+02:00,-629.8028871771955
2030,sc01,06-02 07:00:00+02:00,-612.0054921771955
2030,sc01,06-02 09:00:00+02:00,-264.9562896771956
2030,sc01,06-02 11:00:00+02:00,-113.67843217719542
2030,sc01,06-02 13:00:00+02:00,-104.77973467719562
2030,sc01,06-02 15:00:00+02:00,-131.47582717719547
2030,sc01,06-02 17:00:00+02:00,-95.88103717719537
2030,sc01,06-02 19:00:00+02:00,-60.28624717719549
2030,sc01,06-02 21:00:00+02:00,-33.59015467719519
2030,sc01,06-02 23:00:00+02:00,-256.0575921771956
2030,sc01,06-03 01:00:00+02:00,-502.90977217719546
2030,sc01,06-03 03:00:00+02:00,-615.5880846771954
2030,sc01,06-03 05:00:00+02:00,-658.9258971771956
2030,sc01,06-03 07:00:00+02:00,-641.5907721771955
2030,sc01,06-03 09:00:00+02:00,-303.55583467719566
2030,sc01,06-03 11:00:00+02:00,-156.2072721771956
2030,sc01,06-03 13:00:00+02:00,-147.53970967719533
2030,sc01,06-03 15:00:00+02:00,-173.54239717719543
2030,sc01,06-03 17:00:00+02:00,-138.87214717719576
2030,sc01,06-03 19:00:00+02:00,-104.20189717719518
2030,sc01,06-03 21:00:00+02:00,-78.19920967719577
2030,sc01,06-03 23:00:00+02:00,-294.88827217719495
2030,sc01,06-04 01:00:00+02:00,-272.0597721771953
2030,sc01,06-04 03:00:00+02:00,-391.33227217719514
2030,sc01,06-04 05:00:00+02:00,-391.33227217719514
2030,sc01,06-04 07:00:00+02:00,-81.22377217719531
2030,sc01,06-04 09:00:00+02:00,419.7207278228045
2030,sc01,06-04 11:00:00+02:00,622.4839778228045
2030,sc01,06-04 13:00:00+02:00,622.4839778228045
2030,sc01,06-04 15:00:00+02:00,598.6294778228046
2030,sc01,06-04 17:00:00+02:00,538.9932278228046
2030,sc01,06-04 19:00:00+02:00,455.50247782280417
2030,sc01,06-04 21:00:00+02:00,455.50247782280417
2030,sc01,06-04 23:00:00+02:00,145.39397782280457
2030,sc01,06-05 01:00:00+02:00,-160.73877217719564
2030,sc01,06-05 03:00:00+02:00,-288.98877217719564
2030,sc01,06-05 05:00:00+02:00,-288.98877217719564
2030,sc01,06-05 07:00:00+02:00,44.4612278228044
2030,sc01,06-05 09:00:00+02:00,583.1112278228045
2030,sc01,06-05 11:00:00+02:00,801.1362278228046
2030,sc01,06-05 13:00:00+02:00,801.1362278228046
2030,sc01,06-05 15:00:00+02:00,775.486227822805
2030,sc01,06-05 17:00:00+02:00,711.361227822804
2030,sc01,06-05 19:00:00+02:00,621.5862278228044
2030,sc01,06-05 21:00:00+02:00,621.5862278228044
2030,sc01,06-05 23:00:00+02:00,288.13622782280504
2030,sc01,06-06 01:00:00+02:00,-192.54477217719523
2030,sc01,06-06 03:00:00+02:00,-318.2297721771954
2030,sc01,06-06 05:00:00+02:00,-318.2297721771954
2030,sc01,06-06 07:00:00+02:00,8.551227822804321
2030,sc01,06-06 09:00:00+02:00,536.4282278228045
2030,sc01,06-06 11:00:00+02:00,750.0927278228048
2030,sc01,06-06 13:00:00+02:00,750.0927278228048
2030,sc01,06-06 15:00:00+02:00,724.9557278228051
2030,sc01,06-06 17:00:00+02:00,662.1132278228044
2030,sc01,06-06 19:00:00+02:00,574.1337278228045
2030,sc01,06-06 21:00:00+02:00,574.1337278228045
2030,sc01,06-06 23:00:00+02:00,247.35272782280458
2030,sc01,06-07 01:00:00+02:00,-224.35077217719572
2030,sc01,06-07 03:00:00+02:00,-347.4707721771956
2030,sc01,06-07 05:00:00+02:00,-347.4707721771956
2030,sc01,06-07 07:00:00+02:00,-27.35877217719508
2030,sc01,06-07 09:00:00+02:00,489.74522782280496
2030,sc01,06-07 11:00:00+02:00,699.049227822805
2030,sc01,06-07 13:00:00+02:00,699.049227822805
2030,sc01,06-07 15:00:00+02:00,674.4252278228048
2030,sc01,06-07 17:00:00+02:00,612.8652278228049
2030,sc01,06-07 19:00:00+02:00,526.6812278228047
2030,sc01,06-07 21:00:00+02:00,526.6812278228047
2030,sc01,06-07 23:00:00+02:00,206.56922782280435
2030,sc01,06-08 01:00:00+02:00,-256.15677217719553
2030,sc01,06-08 03:00:00+02:00,-376.7117721771956
2030,sc01,06-08 05:00:00+02:00,-376.7117721771956
2030,sc01,06-08 07:00:00+02:00,-63.26877217719539
2030,sc01,06-08 09:00:00+02:00,443.0622278228045
2030,sc01,06-08 11:00:00+02:00,648.0057278228044
2030,sc01,06-08 13:00:00+02:00,648.0057278228044
2030,sc01,06-08 15:00:00+02:00,623.8947278228045
2030,sc01,06-08 17:00:00+02:00,563.6172278228053
2030,sc01,06-08 19:00:00+02:00,479.22872782280433
2030,sc01,06-08 21:00:00+02:00,479.22872782280433
2030,sc01,06-08 23:00:00+02:00,165.78572782280503
2030,sc01,06-09 01:00:00+02:00,-329.00277217719554
2030,sc01,06-09 03:00:00+02:00,-457.3810221771953
2030,sc01,06-09 05:00:00+02:00,-506.7572721771953
2030,sc01,06-09 07:00:00+02:00,-487.00677217719544
2030,sc01,06-09 09:00:00+02:00,-101.87202217719528
2030,sc01,06-09 11:00:00+02:00,66.00722782280445
2030,sc01,06-09 13:00:00+02:00,75.88247782280473
2030,sc01,06-09 15:00:00+02:00,46.256727822804805
2030,sc01,06-09 17:00:00+02:00,85.75772782280455
2030,sc01,06-09 19:00:00+02:00,125.25872782280453
2030,sc01,06-09 21:00:00+02:00,154.88447782280446
2030,sc01,06-09 23:00:00+02:00,-91.99677217719545
2030,sc01,06-10 01:00:00+02:00,-365.93877217719546
2030,sc01,06-10 03:00:00+02:00,-490.9825221771953
2030,sc01,06-10 05:00:00+02:00,-539.0762721771955
2030,sc01,06-10 07:00:00+02:00,-519.8387721771958
2030,sc01,06-10 09:00:00+02:00,-144.70752217719541
2030,sc01,06-10 11:00:00+02:00,18.811227822804995
2030,sc01,06-10 13:00:00+02:00,28.429977822804858
2030,sc01,06-10 15:00:00+02:00,-0.42627217719564214
2030,sc01,06-10 17:00:00+02:00,38.048727822805176
2030,sc01,06-10 19:00:00+02:00,76.52372782280463
2030,sc01,06-10 21:00:00+02:00,105.37997782280468
2030,sc01,06-10 23:00:00+02:00,-135.08877217719532
2030,sc01,06-11 01:00:00+02:00,-293.4228021771953
2030,sc01,06-11 03:00:00+02:00,-410.9724771771955
2030,sc01,06-11 05:00:00+02:00,-410.9724771771955
2030,sc01,06-11 07:00:00+02:00,-105.34332217719543
2030,sc01,06-11 09:00:00+02:00,388.3653128228045
2030,sc01,06-11 11:00:00+02:00,588.1997603228044
2030,sc01,06-11 13:00:00+02:00,588.1997603228044
2030,sc01,06-11 15:00:00+02:00,564.6898253228048
2030,sc01,06-11 17:00:00+02:00,505.9149878228043
2030,sc01,06-11 19:00:00+02:00,423.6302153228046
2030,sc01,06-11 21:00:00+02:00,423.6302153228046
2030,sc01,06-11 23:00:00+02:00,118.00106032280473
