,,,Spain
sc2015,y2030,2030-03-29T16:00:00+01:00,1011.554
sc2015,y2030,2030-03-29T17:00:00+01:00,1019.559
sc2015,y2030,2030-03-29T18:00:00+01:00,1064.822
sc2015,y2030,2030-03-29T19:00:00+01:00,1104.983
sc2015,y2030,2030-03-29T20:00:00+01:00,1148.7
sc2015,y2030,2030-03-29T21:00:00+01:00,1132.669
sc2015,y2030,2030-03-29T22:00:00+01:00,1097.696
sc2015,y2030,2030-03-29T23:00:00+01:00,1052.304
sc2015,y2030,2030-03-30T00:00:00+01:00,1033.863
sc2015,y2030,2030-03-30T01:00:00+01:00,1029.861
sc2015,y2030,2030-03-30T02:00:00+01:00,1014.876
sc2015,y2030,2030-03-30T03:00:00+01:00,986.194
sc2015,y2030,2030-03-30T04:00:00+01:00,1004.455
sc2015,y2030,2030-03-30T05:00:00+01:00,1087.981
sc2015,y2030,2030-03-30T06:00:00+01:00,1180.025
sc2015,y2030,2030-03-30T07:00:00+01:00,1204.636
sc2015,y2030,2030-03-30T08:00:00+01:00,1221.917
sc2015,y2030,2030-03-30T09:00:00+01:00,1221.012
sc2015,y2030,2030-03-30T10:00:00+01:00,1225.774
sc2015,y2030,2030-03-30T11:00:00+01:00,1236.113
sc2015,y2030,2030-03-30T12:00:00+01:00,1247.035
sc2015,y2030,2030-03-30T13:00:00+01:00,1234.303
sc2015,y2030,2030-03-30T14:00:00+01:00,1228.414
sc2015,y2030,2030-03-30T15:00:00+01:00,1212.934
sc2015,y2030,2030-03-30T16:00:00+01:00,1199.069
sc2015,y2030,2030-03-30T17:00:00+01:00,1178.33
sc2015,y2030,2030-03-30T18:00:00+01:00,1166.952
sc2015,y2030,2030-03-30T19:00:00+01:00,1184.86
sc2015,y2030,2030-03-30T20:00:00+01:00,1227.775
sc2015,y2030,2030-03-30T21:00:00+01:00,1184.78
sc2015,y2030,2030-03-30T22:00:00+01:00,1117.493
sc2015,y2030,2030-03-30T23:00:00+01:00,1064.762
sc2015,y2030,2030-03-31T00:00:00+01:00,1001.858
sc2015,y2030,2030-03-31T01:00:00+01:00,958.906
sc2015,y2030,2030-03-31T02:00:00+01:00,937.124
sc2015,y2030,2030-03-31T03:00:00+02:00,915.036
sc2015,y2030,2030-03-31T04:00:00+02:00,909.173
sc2015,y2030,2030-03-31T05:00:00+02:00,945.986
sc2015,y2030,2030-03-31T06:00:00+02:00,996.863
sc2015,y2030,2030-03-31T07:00:00+02:00,1025.037
sc2015,y2030,2030-03-31T08:00:00+02:00,1055.818
sc2015,y2030,2030-03-31T09:00:00+02:00,1067.926
sc2015,y2030,2030-03-31T10:00:00+02:00,1063.486
sc2015,y2030,2030-03-31T11:00:00+02:00,1075.08
sc2015,y2030,2030-03-31T12:00:00+02:00,1086.58
sc2015,y2030,2030-03-31T13:00:00+02:00,1083.765
sc2015,y2030,2030-03-31T14:00:00+02:00,1098.428
sc2015,y2030,2030-03-31T15:00:00+02:00,1107.488
sc2015,y2030,2030-03-31T16:00:00+02:00,1117.387
sc2015,y2030,2030-03-31T17:00:00+02:00,1118.982
sc2015,y2030,2030-03-31T18:00:00+02:00,1131.013
sc2015,y2030,2030-03-31T19:00:00+02:00,1182.375
sc2015,y2030,2030-03-31T20:00:00+02:00,1243.12
sc2015,y2030,2030-03-31T21:00:00+02:00,1208.373
sc2015,y2030,2030-03-31T22:00:00+02:00,1149.052
sc2015,y2030,2030-03-31T23:00:00+02:00,1118.478
sc2015,y2030,2030-04-01T00:00:00+02:00,1072.81
sc2015,y2030,2030-04-01T01:00:00+02:00,1042.976
sc2015,y2030,2030-04-01T02:00:00+02:00,1027.132
sc2015,y2030,2030-04-01T03:00:00+02:00,1023.542
sc2015,y2030,2030-04-01T04:00:00+02:00,1045.287
sc2015,y2030,2030-04-01T05:00:00+02:00,1068.54
sc2015,y2030,2030-04-01T06:00:00+02:00,1132.041
sc2015,y2030,2030-04-01T07:00:00+02:00,1174.531
sc2015,y2030,2030-04-01T08:00:00+02:00,1198.742
sc2015,y2030,2030-04-01T09:00:00+02:00,1204.894
sc2015,y2030,2030-04-01T10:00:00+02:00,1203.477
sc2015,y2030,2030-04-01T11:00:00+02:00,1189.595
sc2015,y2030,2030-04-01T12:00:00+02:00,1174.316
sc2015,y2030,2030-04-01T13:00:00+02:00,1151.524
sc2015,y2030,2030-04-01T14:00:00+02:00,1141.597
sc2015,y2030,2030-04-01T15:00:00+02:00,1142.956
sc2015,y2030,2030-04-01T16:00:00+02:00,1145.351
sc2015,y2030,2030-04-01T17:00:00+02:00,1151.218
sc2015,y2030,2030-04-01T18:00:00+02:00,1159.185
sc2015,y2030,2030-04-01T19:00:00+02:00,1199.79
sc2015,y2030,2030-04-01T20:00:00+02:00,1255.571
sc2015,y2030,2030-04-01T21:00:00+02:00,1216.546
sc2015,y2030,2030-04-01T22:00:00+02:00,1155.888
sc2015,y2030,2030-04-01T23:00:00+02:00,1099.968
sc2015,y2030,2030-04-02T00:00:00+02:00,1047.881
sc2015,y2030,2030-04-02T01:00:00+02:00,991.915
sc2015,y2030,2030-04-02T02:00:00+02:00,950.485
sc2015,y2030,2030-04-02T03:00:00+02:00,921.697
sc2015,y2030,2030-04-02T04:00:00+02:00,908.894
sc2015,y2030,2030-04-02T05:00:00+02:00,919.52
sc2015,y2030,2030-04-02T06:00:00+02:00,935.434
sc2015,y2030,2030-04-02T07:00:00+02:00,942.237
sc2015,y2030,2030-04-02T08:00:00+02:00,938.257
sc2015,y2030,2030-04-02T09:00:00+02:00,931.703
sc2015,y2030,2030-04-02T10:00:00+02:00,934.443
sc2015,y2030,2030-04-02T11:00:00+02:00,928.503
sc2015,y2030,2030-04-02T12:00:00+02:00,924.708
sc2015,y2030,2030-04-02T13:00:00+02:00,915.622
sc2015,y2030,2030-04-02T14:00:00+02:00,916.936
sc2015,y2030,2030-04-02T15:00:00+02:00,907.19
sc2015,y2030,2030-04-02T16:00:00+02:00,907.814
sc2015,y2030,2030-04-02T17:00:00+02:00,916.028
sc2015,y2030,2030-04-02T18:00:00+02:00,938.582
sc2015,y2030,2030-04-02T19:00:00+02:00,984.413
sc2015,y2030,2030-04-02T20:00:00+02:00,1044.463
sc2015,y2030,2030-04-02T21:00:00+02:00,1024.146
sc2015,y2030,2030-04-02T22:00:00+02:00,994.675
sc2015,y2030,2030-04-02T23:00:00+02:00,959.471
sc2015,y2030,2030-04-03T00:00:00+02:00,918.404
sc2015,y2030,2030-04-03T01:00:00+02:00,879.493
sc2015,y2030,2030-04-03T02:00:00+02:00,849.157
sc2015,y2030,2030-04-03T03:00:00+02:00,820.257
sc2015,y2030,2030-04-03T04:00:00+02:00,806.973
sc2015,y2030,2030-04-03T05:00:00+02:00,789.089
sc2015,y2030,2030-04-03T06:00:00+02:00,768.191
sc2015,y2030,2030-04-03T07:00:00+02:00,763.141
sc2015,y2030,2030-04-03T08:00:00+02:00,779.489
sc2015,y2030,2030-04-03T09:00:00+02:00,795.276
sc2015,y2030,2030-04-03T10:00:00+02:00,799.268
sc2015,y2030,2030-04-03T11:00:00+02:00,797.157
sc2015,y2030,2030-04-03T12:00:00+02:00,805.567
sc2015,y2030,2030-04-03T13:00:00+02:00,810.204
sc2015,y2030,2030-04-03T14:00:00+02:00,816.598
sc2015,y2030,2030-04-03T15:00:00+02:00,830.026
sc2015,y2030,2030-04-03T16:00:00+02:00,845.781
sc2015,y2030,2030-04-03T17:00:00+02:00,871.171
sc2015,y2030,2030-04-03T18:00:00+02:00,909.721
sc2015,y2030,2030-04-03T19:00:00+02:00,956.872
sc2015,y2030,2030-04-03T20:00:00+02:00,1046.102
sc2015,y2030,2030-04-03T21:00:00+02:00,1044.859
sc2015,y2030,2030-04-03T22:00:00+02:00,1026.086
sc2015,y2030,2030-04-03T23:00:00+02:00,971.351
sc2015,y2030,2030-04-04T00:00:00+02:00,946.05
sc2015,y2030,2030-04-04T01:00:00+02:00,933.876
sc2015,y2030,2030-04-04T02:00:00+02:00,929.964
sc2015,y2030,2030-04-04T03:00:00+02:00,933.691
sc2015,y2030,2030-04-04T04:00:00+02:00,939.173
sc2015,y2030,2030-04-04T05:00:00+02:00,950.841
sc2015,y2030,2030-04-04T06:00:00+02:00,956.3
sc2015,y2030,2030-04-04T07:00:00+02:00,981.631
sc2015,y2030,2030-04-04T08:00:00+02:00,1021.144
sc2015,y2030,2030-04-04T09:00:00+02:00,1054.37
sc2015,y2030,2030-04-04T10:00:00+02:00,1063.947
sc2015,y2030,2030-04-04T11:00:00+02:00,1052.519
sc2015,y2030,2030-04-04T12:00:00+02:00,1038.646
sc2015,y2030,2030-04-04T13:00:00+02:00,1030.021
sc2015,y2030,2030-04-04T14:00:00+02:00,1010.677
sc2015,y2030,2030-04-04T15:00:00+02:00,1010.754
sc2015,y2030,2030-04-04T16:00:00+02:00,1021.265
sc2015,y2030,2030-04-04T17:00:00+02:00,1038.059
sc2015,y2030,2030-04-04T18:00:00+02:00,1067.53
sc2015,y2030,2030-04-04T19:00:00+02:00,1131.68
sc2015,y2030,2030-04-04T20:00:00+02:00,1171.874
sc2015,y2030,2030-04-04T21:00:00+02:00,1188.428
sc2015,y2030,2030-04-04T22:00:00+02:00,1151.531
sc2015,y2030,2030-04-04T23:00:00+02:00,1097.615
sc2015,y2030,2030-04-05T00:00:00+02:00,1050.503
sc2015,y2030,2030-04-05T01:00:00+02:00,1010.708
sc2015,y2030,2030-04-05T02:00:00+02:00,985.913
sc2015,y2030,2030-04-05T03:00:00+02:00,961.282
sc2015,y2030,2030-04-05T04:00:00+02:00,956.618
sc2015,y2030,2030-04-05T05:00:00+02:00,957.703
sc2015,y2030,2030-04-05T06:00:00+02:00,945.725
sc2015,y2030,2030-04-05T07:00:00+02:00,959.594
sc2015,y2030,2030-04-05T08:00:00+02:00,983.834
sc2015,y2030,2030-04-05T09:00:00+02:00,997.833
sc2015,y2030,2030-04-05T10:00:00+02:00,994.595
sc2015,y2030,2030-04-05T11:00:00+02:00,977.47
sc2015,y2030,2030-04-05T12:00:00+02:00,965.906
sc2015,y2030,2030-04-05T13:00:00+02:00,943.54
sc2015,y2030,2030-04-05T14:00:00+02:00,892.839
sc2015,y2030,2030-04-05T15:00:00+02:00,884.528
sc2015,y2030,2030-04-05T16:00:00+02:00,885.008
sc2015,y2030,2030-04-05T17:00:00+02:00,906.105
sc2015,y2030,2030-04-05T18:00:00+02:00,954.794
sc2015,y2030,2030-04-05T19:00:00+02:00,1009.559
sc2015,y2030,2030-04-05T20:00:00+02:00,1082.58
sc2015,y2030,2030-04-05T21:00:00+02:00,1083.709
sc2015,y2030,2030-04-05T22:00:00+02:00,1042.362
sc2015,y2030,2030-04-05T23:00:00+02:00,998.771
sc2015,y2030,2030-04-06T00:00:00+02:00,953.826
sc2015,y2030,2030-04-06T01:00:00+02:00,914.689
sc2015,y2030,2030-04-06T02:00:00+02:00,888.707
sc2015,y2030,2030-04-06T03:00:00+02:00,870.994
sc2015,y2030,2030-04-06T04:00:00+02:00,875.246
sc2015,y2030,2030-04-06T05:00:00+02:00,907.799
sc2015,y2030,2030-04-06T06:00:00+02:00,963.146
sc2015,y2030,2030-04-06T07:00:00+02:00,982.392
sc2015,y2030,2030-04-06T08:00:00+02:00,1014.52
sc2015,y2030,2030-04-06T09:00:00+02:00,1034.174
sc2015,y2030,2030-04-06T10:00:00+02:00,1017.357
sc2015,y2030,2030-04-06T11:00:00+02:00,1014.293
sc2015,y2030,2030-04-06T12:00:00+02:00,1020.971
sc2015,y2030,2030-04-06T13:00:00+02:00,1010.293
sc2015,y2030,2030-04-06T14:00:00+02:00,1012.899
sc2015,y2030,2030-04-06T15:00:00+02:00,1019.043
sc2015,y2030,2030-04-06T16:00:00+02:00,1040.34
sc2015,y2030,2030-04-06T17:00:00+02:00,1069.335
sc2015,y2030,2030-04-06T18:00:00+02:00,1099.263
sc2015,y2030,2030-04-06T19:00:00+02:00,1146.686
sc2015,y2030,2030-04-06T20:00:00+02:00,1220.172
sc2015,y2030,2030-04-06T21:00:00+02:00,1185.651
sc2015,y2030,2030-04-06T22:00:00+02:00,1117.94
sc2015,y2030,2030-04-06T23:00:00+02:00,1065.334
sc2015,y2030,2030-04-07T00:00:00+02:00,1014.383
sc2015,y2030,2030-04-07T01:00:00+02:00,980.193
sc2015,y2030,2030-04-07T02:00:00+02:00,959.545
sc2015,y2030,2030-04-07T03:00:00+02:00,948.354
sc2015,y2030,2030-04-07T04:00:00+02:00,944.31
sc2015,y2030,2030-04-07T05:00:00+02:00,987.352
sc2015,y2030,2030-04-07T06:00:00+02:00,1057.812
sc2015,y2030,2030-04-07T07:00:00+02:00,1100.523
sc2015,y2030,2030-04-07T08:00:00+02:00,1122.081
sc2015,y2030,2030-04-07T09:00:00+02:00,1129.402
sc2015,y2030,2030-04-07T10:00:00+02:00,1135.936
sc2015,y2030,2030-04-07T11:00:00+02:00,1153.938
sc2015,y2030,2030-04-07T12:00:00+02:00,1168.369
sc2015,y2030,2030-04-07T13:00:00+02:00,1178.067
sc2015,y2030,2030-04-07T14:00:00+02:00,1203.329
sc2015,y2030,2030-04-07T15:00:00+02:00,1224.896
sc2015,y2030,2030-04-07T16:00:00+02:00,1251.055
sc2015,y2030,2030-04-07T17:00:00+02:00,1264.053
sc2015,y2030,2030-04-07T18:00:00+02:00,1286.987
sc2015,y2030,2030-04-07T19:00:00+02:00,1320.394
sc2015,y2030,2030-04-07T20:00:00+02:00,1373.388
sc2015,y2030,2030-04-07T21:00:00+02:00,1310.392
sc2015,y2030,2030-04-07T22:00:00+02:00,1253.847
sc2015,y2030,2030-04-07T23:00:00+02:00,1216.454
sc2015,y2030,2030-04-08T00:00:00+02:00,1171.215
sc2015,y2030,2030-04-08T01:00:00+02:00,1146.71
sc2015,y2030,2030-04-08T02:00:00+02:00,1130.588
sc2015,y2030,2030-04-08T03:00:00+02:00,1127.177
sc2015,y2030,2030-04-08T04:00:00+02:00,1135.559
sc2015,y2030,2030-04-08T05:00:00+02:00,1179.094
sc2015,y2030,2030-04-08T06:00:00+02:00,1227.603
sc2015,y2030,2030-04-08T07:00:00+02:00,1261.984
sc2015,y2030,2030-04-08T08:00:00+02:00,1275.84
sc2015,y2030,2030-04-08T09:00:00+02:00,1280.273
sc2015,y2030,2030-04-08T10:00:00+02:00,1277.339
sc2015,y2030,2030-04-08T11:00:00+02:00,1283.215
sc2015,y2030,2030-04-08T12:00:00+02:00,1290.632
sc2015,y2030,2030-04-08T13:00:00+02:00,1277.481
sc2015,y2030,2030-04-08T14:00:00+02:00,1273.366
sc2015,y2030,2030-04-08T15:00:00+02:00,1277.073
sc2015,y2030,2030-04-08T16:00:00+02:00,1273.231
sc2015,y2030,2030-04-08T17:00:00+02:00,1251.945
sc2015,y2030,2030-04-08T18:00:00+02:00,1238.247
sc2015,y2030,2030-04-08T19:00:00+02:00,1250.902
sc2015,y2030,2030-04-08T20:00:00+02:00,1269.624
sc2015,y2030,2030-04-08T21:00:00+02:00,1201.683
sc2015,y2030,2030-04-08T22:00:00+02:00,1121.955
sc2015,y2030,2030-04-08T23:00:00+02:00,1054.088
sc2015,y2030,2030-04-09T00:00:00+02:00,998.811
sc2015,y2030,2030-04-09T01:00:00+02:00,964.897
sc2015,y2030,2030-04-09T02:00:00+02:00,951.828
sc2015,y2030,2030-04-09T03:00:00+02:00,924.759
sc2015,y2030,2030-04-09T04:00:00+02:00,929.811
sc2015,y2030,2030-04-09T05:00:00+02:00,968.727
sc2015,y2030,2030-04-09T06:00:00+02:00,1022.957
sc2015,y2030,2030-04-09T07:00:00+02:00,1059.485
sc2015,y2030,2030-04-09T08:00:00+02:00,1088.408
sc2015,y2030,2030-04-09T09:00:00+02:00,1090.033
sc2015,y2030,2030-04-09T10:00:00+02:00,1094.777
sc2015,y2030,2030-04-09T11:00:00+02:00,1121.488
sc2015,y2030,2030-04-09T12:00:00+02:00,1146.228
sc2015,y2030,2030-04-09T13:00:00+02:00,1143.773
sc2015,y2030,2030-04-09T14:00:00+02:00,1132.01
sc2015,y2030,2030-04-09T15:00:00+02:00,1131.424
sc2015,y2030,2030-04-09T16:00:00+02:00,1123.686
sc2015,y2030,2030-04-09T17:00:00+02:00,1092
sc2015,y2030,2030-04-09T18:00:00+02:00,1078.623
sc2015,y2030,2030-04-09T19:00:00+02:00,1098.483
sc2015,y2030,2030-04-09T20:00:00+02:00,1131.128
sc2015,y2030,2030-04-09T21:00:00+02:00,1081.175
sc2015,y2030,2030-04-09T22:00:00+02:00,1018.339
sc2015,y2030,2030-04-09T23:00:00+02:00,980.327
sc2015,y2030,2030-04-10T00:00:00+02:00,936.989
sc2015,y2030,2030-04-10T01:00:00+02:00,905.891
sc2015,y2030,2030-04-10T02:00:00+02:00,889.747
sc2015,y2030,2030-04-10T03:00:00+02:00,880.18
sc2015,y2030,2030-04-10T04:00:00+02:00,879.939
sc2015,y2030,2030-04-10T05:00:00+02:00,903.787
sc2015,y2030,2030-04-10T06:00:00+02:00,968.667
sc2015,y2030,2030-04-10T07:00:00+02:00,1006.275
sc2015,y2030,2030-04-10T08:00:00+02:00,1027.691
sc2015,y2030,2030-04-10T09:00:00+02:00,1039.957
sc2015,y2030,2030-04-10T10:00:00+02:00,1058.42
sc2015,y2030,2030-04-10T11:00:00+02:00,1063.456
sc2015,y2030,2030-04-10T12:00:00+02:00,1061.358
sc2015,y2030,2030-04-10T13:00:00+02:00,1036.926
sc2015,y2030,2030-04-10T14:00:00+02:00,1011.526
sc2015,y2030,2030-04-10T15:00:00+02:00,994.028
sc2015,y2030,2030-04-10T16:00:00+02:00,971.537
sc2015,y2030,2030-04-10T17:00:00+02:00,942.287
sc2015,y2030,2030-04-10T18:00:00+02:00,931.307
sc2015,y2030,2030-04-10T19:00:00+02:00,934.222
sc2015,y2030,2030-04-10T20:00:00+02:00,949.587
sc2015,y2030,2030-04-10T21:00:00+02:00,906.302
sc2015,y2030,2030-04-10T22:00:00+02:00,837.817
sc2015,y2030,2030-04-10T23:00:00+02:00,793.533
sc2015,y2030,2030-04-11T00:00:00+02:00,753.088
sc2015,y2030,2030-04-11T01:00:00+02:00,716.287
sc2015,y2030,2030-04-11T02:00:00+02:00,695.478
sc2015,y2030,2030-04-11T03:00:00+02:00,683.455
sc2015,y2030,2030-04-11T04:00:00+02:00,676.568
sc2015,y2030,2030-04-11T05:00:00+02:00,690.685
sc2015,y2030,2030-04-11T06:00:00+02:00,708.897
sc2015,y2030,2030-04-11T07:00:00+02:00,719.624
sc2015,y2030,2030-04-11T08:00:00+02:00,770.28
sc2015,y2030,2030-04-11T09:00:00+02:00,801.328
sc2015,y2030,2030-04-11T10:00:00+02:00,812.251
sc2015,y2030,2030-04-11T11:00:00+02:00,812.6
sc2015,y2030,2030-04-11T12:00:00+02:00,822.192
sc2015,y2030,2030-04-11T13:00:00+02:00,829.809
sc2015,y2030,2030-04-11T14:00:00+02:00,833.436
sc2015,y2030,2030-04-11T15:00:00+02:00,842.47
sc2015,y2030,2030-04-11T16:00:00+02:00,848.804
sc2015,y2030,2030-04-11T17:00:00+02:00,857.418
sc2015,y2030,2030-04-11T18:00:00+02:00,877.232
sc2015,y2030,2030-04-11T19:00:00+02:00,922.491
sc2015,y2030,2030-04-11T20:00:00+02:00,966.934
sc2015,y2030,2030-04-11T21:00:00+02:00,954.542
sc2015,y2030,2030-04-11T22:00:00+02:00,924.37
sc2015,y2030,2030-04-11T23:00:00+02:00,883.809
sc2015,y2030,2030-04-12T00:00:00+02:00,849.762
sc2015,y2030,2030-04-12T01:00:00+02:00,821.572
sc2015,y2030,2030-04-12T02:00:00+02:00,805.693
sc2015,y2030,2030-04-12T03:00:00+02:00,781.344
sc2015,y2030,2030-04-12T04:00:00+02:00,782.817
sc2015,y2030,2030-04-12T05:00:00+02:00,804.122
sc2015,y2030,2030-04-12T06:00:00+02:00,807.29
sc2015,y2030,2030-04-12T07:00:00+02:00,825.395
sc2015,y2030,2030-04-12T08:00:00+02:00,864.423
sc2015,y2030,2030-04-12T09:00:00+02:00,905.601
sc2015,y2030,2030-04-12T10:00:00+02:00,950.948
sc2015,y2030,2030-04-12T11:00:00+02:00,989.449
sc2015,y2030,2030-04-12T12:00:00+02:00,1026.081
sc2015,y2030,2030-04-12T13:00:00+02:00,1054.943
sc2015,y2030,2030-04-12T14:00:00+02:00,1041.137
sc2015,y2030,2030-04-12T15:00:00+02:00,1031.272
sc2015,y2030,2030-04-12T16:00:00+02:00,1028.516
sc2015,y2030,2030-04-12T17:00:00+02:00,1023.537
sc2015,y2030,2030-04-12T18:00:00+02:00,1025.676
sc2015,y2030,2030-04-12T19:00:00+02:00,1052.145
sc2015,y2030,2030-04-12T20:00:00+02:00,1129.338
sc2015,y2030,2030-04-12T21:00:00+02:00,1122.862
sc2015,y2030,2030-04-12T22:00:00+02:00,1080.855
sc2015,y2030,2030-04-12T23:00:00+02:00,1038.48
sc2015,y2030,2030-04-13T00:00:00+02:00,990.279
sc2015,y2030,2030-04-13T01:00:00+02:00,957.93
sc2015,y2030,2030-04-13T02:00:00+02:00,926.947
sc2015,y2030,2030-04-13T03:00:00+02:00,916.799
sc2015,y2030,2030-04-13T04:00:00+02:00,937.861
sc2015,y2030,2030-04-13T05:00:00+02:00,1002.052
sc2015,y2030,2030-04-13T06:00:00+02:00,1063.945
sc2015,y2030,2030-04-13T07:00:00+02:00,1114.019
sc2015,y2030,2030-04-13T08:00:00+02:00,1131.342
sc2015,y2030,2030-04-13T09:00:00+02:00,1127.144
sc2015,y2030,2030-04-13T10:00:00+02:00,1147.491
sc2015,y2030,2030-04-13T11:00:00+02:00,1171.782
sc2015,y2030,2030-04-13T12:00:00+02:00,1193.83
sc2015,y2030,2030-04-13T13:00:00+02:00,1192.831
sc2015,y2030,2030-04-13T14:00:00+02:00,1205.792
sc2015,y2030,2030-04-13T15:00:00+02:00,1205.088
sc2015,y2030,2030-04-13T16:00:00+02:00,1199.598
sc2015,y2030,2030-04-13T17:00:00+02:00,1181.552
sc2015,y2030,2030-04-13T18:00:00+02:00,1177.064
sc2015,y2030,2030-04-13T19:00:00+02:00,1203.699
sc2015,y2030,2030-04-13T20:00:00+02:00,1267.815
sc2015,y2030,2030-04-13T21:00:00+02:00,1216.695
sc2015,y2030,2030-04-13T22:00:00+02:00,1155.922
sc2015,y2030,2030-04-13T23:00:00+02:00,1104.119
sc2015,y2030,2030-04-14T00:00:00+02:00,1054.076
sc2015,y2030,2030-04-14T01:00:00+02:00,1028.188
sc2015,y2030,2030-04-14T02:00:00+02:00,1014.626
sc2015,y2030,2030-04-14T03:00:00+02:00,1018.591
sc2015,y2030,2030-04-14T04:00:00+02:00,1030.807
sc2015,y2030,2030-04-14T05:00:00+02:00,1082.511
sc2015,y2030,2030-04-14T06:00:00+02:00,1158.03
sc2015,y2030,2030-04-14T07:00:00+02:00,1195.06
sc2015,y2030,2030-04-14T08:00:00+02:00,1202.719
sc2015,y2030,2030-04-14T09:00:00+02:00,1208.106
sc2015,y2030,2030-04-14T10:00:00+02:00,1228.294
sc2015,y2030,2030-04-14T11:00:00+02:00,1254.356
sc2015,y2030,2030-04-14T12:00:00+02:00,1286.628
sc2015,y2030,2030-04-14T13:00:00+02:00,1302.181
sc2015,y2030,2030-04-14T14:00:00+02:00,1322.342
sc2015,y2030,2030-04-14T15:00:00+02:00,1325.611
sc2015,y2030,2030-04-14T16:00:00+02:00,1303.328
sc2015,y2030,2030-04-14T17:00:00+02:00,1261.198
sc2015,y2030,2030-04-14T18:00:00+02:00,1238.525
sc2015,y2030,2030-04-14T19:00:00+02:00,1257.983
sc2015,y2030,2030-04-14T20:00:00+02:00,1279.99
sc2015,y2030,2030-04-14T21:00:00+02:00,1223.231
sc2015,y2030,2030-04-14T22:00:00+02:00,1151.355
sc2015,y2030,2030-04-14T23:00:00+02:00,1081.888
sc2015,y2030,2030-04-15T00:00:00+02:00,1032.993
sc2015,y2030,2030-04-15T01:00:00+02:00,995.732
sc2015,y2030,2030-04-15T02:00:00+02:00,973.115
sc2015,y2030,2030-04-15T03:00:00+02:00,967.035
sc2015,y2030,2030-04-15T04:00:00+02:00,967.245
sc2015,y2030,2030-04-15T05:00:00+02:00,1014.233
sc2015,y2030,2030-04-15T06:00:00+02:00,1073.134
sc2015,y2030,2030-04-15T07:00:00+02:00,1101.682
sc2015,y2030,2030-04-15T08:00:00+02:00,1109.665
sc2015,y2030,2030-04-15T09:00:00+02:00,1109.435
sc2015,y2030,2030-04-15T10:00:00+02:00,1101.521
sc2015,y2030,2030-04-15T11:00:00+02:00,1117.352
sc2015,y2030,2030-04-15T12:00:00+02:00,1127.033
sc2015,y2030,2030-04-15T13:00:00+02:00,1107.547
sc2015,y2030,2030-04-15T14:00:00+02:00,1067.148
sc2015,y2030,2030-04-15T15:00:00+02:00,1055.042
sc2015,y2030,2030-04-15T16:00:00+02:00,1041.484
sc2015,y2030,2030-04-15T17:00:00+02:00,1027.166
sc2015,y2030,2030-04-15T18:00:00+02:00,1021.044
sc2015,y2030,2030-04-15T19:00:00+02:00,1034.37
sc2015,y2030,2030-04-15T20:00:00+02:00,1036.167
sc2015,y2030,2030-04-15T21:00:00+02:00,973.809
sc2015,y2030,2030-04-15T22:00:00+02:00,912.943
sc2015,y2030,2030-04-15T23:00:00+02:00,862.938
sc2015,y2030,2030-04-16T00:00:00+02:00,821.594
sc2015,y2030,2030-04-16T01:00:00+02:00,794.484
sc2015,y2030,2030-04-16T02:00:00+02:00,783.302
sc2015,y2030,2030-04-16T03:00:00+02:00,760.824
sc2015,y2030,2030-04-16T04:00:00+02:00,764.998
sc2015,y2030,2030-04-16T05:00:00+02:00,816.581
sc2015,y2030,2030-04-16T06:00:00+02:00,896.788
sc2015,y2030,2030-04-16T07:00:00+02:00,944.435
sc2015,y2030,2030-04-16T08:00:00+02:00,975.611
sc2015,y2030,2030-04-16T09:00:00+02:00,999.583
sc2015,y2030,2030-04-16T10:00:00+02:00,1031.708
sc2015,y2030,2030-04-16T11:00:00+02:00,1056.857
sc2015,y2030,2030-04-16T12:00:00+02:00,1070.749
sc2015,y2030,2030-04-16T13:00:00+02:00,1085.041
sc2015,y2030,2030-04-16T14:00:00+02:00,1114.055
sc2015,y2030,2030-04-16T15:00:00+02:00,1148.505
sc2015,y2030,2030-04-16T16:00:00+02:00,1150.981
sc2015,y2030,2030-04-16T17:00:00+02:00,1126.567
sc2015,y2030,2030-04-16T18:00:00+02:00,1091.816
sc2015,y2030,2030-04-16T19:00:00+02:00,1091.302
sc2015,y2030,2030-04-16T20:00:00+02:00,1107.704
sc2015,y2030,2030-04-16T21:00:00+02:00,1049.023
sc2015,y2030,2030-04-16T22:00:00+02:00,996.904
sc2015,y2030,2030-04-16T23:00:00+02:00,943.216
sc2015,y2030,2030-04-17T00:00:00+02:00,901.508
sc2015,y2030,2030-04-17T01:00:00+02:00,878.419
sc2015,y2030,2030-04-17T02:00:00+02:00,860.131
sc2015,y2030,2030-04-17T03:00:00+02:00,849.581
sc2015,y2030,2030-04-17T04:00:00+02:00,848.16
sc2015,y2030,2030-04-17T05:00:00+02:00,876.72
sc2015,y2030,2030-04-17T06:00:00+02:00,919.284
sc2015,y2030,2030-04-17T07:00:00+02:00,949.959
sc2015,y2030,2030-04-17T08:00:00+02:00,960.787
sc2015,y2030,2030-04-17T09:00:00+02:00,961.888
sc2015,y2030,2030-04-17T10:00:00+02:00,953.912
sc2015,y2030,2030-04-17T11:00:00+02:00,952.609
sc2015,y2030,2030-04-17T12:00:00+02:00,942.978
sc2015,y2030,2030-04-17T13:00:00+02:00,918.655
sc2015,y2030,2030-04-17T14:00:00+02:00,888.425
sc2015,y2030,2030-04-17T15:00:00+02:00,879.304
sc2015,y2030,2030-04-17T16:00:00+02:00,867.752
