,,,Demand,Solar,Wind,Hydro
sc01,y2030,2030-04-21T08:00:00+02:00,3834.945749,2249.7,1238.9,616.6
sc01,y2030,2030-04-21T09:00:00+02:00,3990.901804,2477.8,1192.7,597.8
sc01,y2030,2030-04-21T10:00:00+02:00,4053.0702,2524.7,1078.9,696.6
sc01,y2030,2030-04-21T11:00:00+02:00,4069.497135,2421.11,804.7,753.8
sc01,y2030,2030-04-21T12:00:00+02:00,4074.983091,2360.91,897.1,828.6
sc01,y2030,2030-04-21T13:00:00+02:00,4102.930461,2354.7,871.4,854.8
sc01,y2030,2030-04-21T14:00:00+02:00,4063.474651,2270.2,870.1,831.4
sc01,y2030,2030-04-21T15:00:00+02:00,4033.582153,1929.9,789.6,793.2
sc01,y2030,2030-04-21T16:00:00+02:00,3944.259875,1231.3,696.2,762.2
sc01,y2030,2030-04-21T17:00:00+02:00,3870.337979,239.32,661.8,805.6
sc01,y2030,2030-04-21T18:00:00+02:00,4169.149845,0.57,568.4,801.4
sc01,y2030,2030-04-21T19:00:00+02:00,4359.738853,0.57,700.4,838.6
sc01,y2030,2030-04-21T20:00:00+02:00,4073.809985,0.57,554.7,810.4
sc01,y2030,2030-04-21T21:00:00+02:00,3710.323097,0.57,630.6,594.8
sc01,y2030,2030-04-21T22:00:00+02:00,3364.515376,0.57,600.9,366
sc01,y2030,2030-04-21T23:00:00+02:00,3184.517107,0.57,665.4,368.4
sc01,y2030,2030-04-22T00:00:00+02:00,3105.786543,0.57,558.3,386.4
sc01,y2030,2030-04-22T01:00:00+02:00,3062.796317,0.57,523.5,398.4
sc01,y2030,2030-04-22T02:00:00+02:00,3056.179561,0.57,417.2,461.2
sc01,y2030,2030-04-22T03:00:00+02:00,3084.606536,0.57,324.4,527.2
sc01,y2030,2030-04-22T04:00:00+02:00,3200.954217,0.57,344.71,569
sc01,y2030,2030-04-22T05:00:00+02:00,3343.495949,360.15,408.3,548.4
sc01,y2030,2030-04-22T06:00:00+02:00,3521.413543,1123.4,300.7,480.6
sc01,y2030,2030-04-22T07:00:00+02:00,3697.146835,1833.7,313.4,577.2
sc01,y2030,2030-04-22T08:00:00+02:00,3854.92783,2279.9,62.31,584
sc01,y2030,2030-04-22T09:00:00+02:00,3987.25353,2529.2,23.6,597.6
sc01,y2030,2030-04-22T10:00:00+02:00,4107.553105,2655.3,28.02,595
sc01,y2030,2030-04-22T11:00:00+02:00,4177.397212,2694.5,37.31,687
sc01,y2030,2030-04-22T12:00:00+02:00,4207.4694,2644.9,48.82,788.4
sc01,y2030,2030-04-22T13:00:00+02:00,4268.568061,2515,46.52,801.4
sc01,y2030,2030-04-22T14:00:00+02:00,4273.276598,2322.9,35.72,790
sc01,y2030,2030-04-22T15:00:00+02:00,4286.633752,1864.1,22.72,796.4
sc01,y2030,2030-04-22T16:00:00+02:00,4241.632851,1177.9,7.82,798.4
sc01,y2030,2030-04-22T17:00:00+02:00,4108.792132,241.22,22.52,837.4
sc01,y2030,2030-04-22T18:00:00+02:00,4395.975305,0.57,45.4,805.6
sc01,y2030,2030-04-22T19:00:00+02:00,4536.408115,0.57,93.4,755.2
sc01,y2030,2030-04-22T20:00:00+02:00,4175.775699,0.57,165.9,599.4
sc01,y2030,2030-04-22T21:00:00+02:00,3738.635662,0.57,411.3,555.2
sc01,y2030,2030-04-22T22:00:00+02:00,3373.396166,0.57,686.5,419.6
sc01,y2030,2030-04-22T23:00:00+02:00,3170.37507,0.57,822.8,475.6
sc01,y2030,2030-04-23T00:00:00+02:00,3100.184434,0.57,1042.4,494
sc01,y2030,2030-04-23T01:00:00+02:00,3069.243535,0.57,866.9,483.2
sc01,y2030,2030-04-23T02:00:00+02:00,3060.218913,0.57,754.2,494.6
sc01,y2030,2030-04-23T03:00:00+02:00,3089.455531,0.57,807.1,572.6
sc01,y2030,2030-04-23T04:00:00+02:00,3206.455825,0.57,831.6,536
sc01,y2030,2030-04-23T05:00:00+02:00,3336.030221,370.07,702.8,608.4
sc01,y2030,2030-04-23T06:00:00+02:00,3515.804105,1108.5,646.2,623.4
sc01,y2030,2030-04-23T07:00:00+02:00,3699.478287,1703.5,720,691.8
sc01,y2030,2030-04-23T08:00:00+02:00,3870.025392,2225.7,326.61,685.6
sc01,y2030,2030-04-23T09:00:00+02:00,4074.211165,2485.3,68.01,677.4
sc01,y2030,2030-04-23T10:00:00+02:00,4221.329319,2353.7,8.2,679.6
sc01,y2030,2030-04-23T11:00:00+02:00,4315.82198,2403.8,4.5,732.2
sc01,y2030,2030-04-23T12:00:00+02:00,4409.072596,2630.1,9.72,762
sc01,y2030,2030-04-23T13:00:00+02:00,4487.628129,2492.2,19.32,826.2
sc01,y2030,2030-04-23T14:00:00+02:00,4521.908127,2291.1,15.92,863
sc01,y2030,2030-04-23T15:00:00+02:00,4516.116126,1836.6,7.72,791.6
sc01,y2030,2030-04-23T16:00:00+02:00,4382.283619,1174,0.04,805
sc01,y2030,2030-04-23T17:00:00+02:00,4184.823751,249.02,9.11,748.4
sc01,y2030,2030-04-23T18:00:00+02:00,4391.061055,0.57,57.71,748
sc01,y2030,2030-04-23T19:00:00+02:00,4519.035151,0.57,116.9,699.4
sc01,y2030,2030-04-23T20:00:00+02:00,4193.073785,0.57,185.4,563.2
sc01,y2030,2030-04-23T21:00:00+02:00,3719.602035,0.57,280.2,438.2
sc01,y2030,2030-04-23T22:00:00+02:00,3349.084046,0.57,619,294.8
sc01,y2030,2030-04-23T23:00:00+02:00,3189.229558,0.57,696.7,370.6
sc01,y2030,2030-04-24T00:00:00+02:00,3118.345135,0.57,696.6,380.4
sc01,y2030,2030-04-24T01:00:00+02:00,3074.557156,0.57,791.6,386.4
sc01,y2030,2030-04-24T02:00:00+02:00,3065.628593,0.57,757.3,442.8
sc01,y2030,2030-04-24T03:00:00+02:00,3095.03664,0.57,736.9,461.4
sc01,y2030,2030-04-24T04:00:00+02:00,3199.23354,0.57,570.5,457.2
sc01,y2030,2030-04-24T05:00:00+02:00,3354.170856,368.07,536.7,438.6
sc01,y2030,2030-04-24T06:00:00+02:00,3565.999101,1093.1,661.71,502
sc01,y2030,2030-04-24T07:00:00+02:00,3772.128828,1755.1,801.01,513
sc01,y2030,2030-04-24T08:00:00+02:00,4037.698157,2148.8,439.51,540
sc01,y2030,2030-04-24T09:00:00+02:00,4268.037588,2373,213.02,602
sc01,y2030,2030-04-24T10:00:00+02:00,4429.878597,2530.3,130.02,600
sc01,y2030,2030-04-24T11:00:00+02:00,4540.617546,2583.1,71.12,600
sc01,y2030,2030-04-24T12:00:00+02:00,4711.428561,2539.4,43.71,619
sc01,y2030,2030-04-24T13:00:00+02:00,4821.441221,2403.5,23.51,694
sc01,y2030,2030-04-24T14:00:00+02:00,4853.025395,2168.7,21.1,690
sc01,y2030,2030-04-24T15:00:00+02:00,4823.288264,1807.1,48.7,700
sc01,y2030,2030-04-24T16:00:00+02:00,4712.511229,1149.9,47.1,690
sc01,y2030,2030-04-24T17:00:00+02:00,4465.382785,234.02,38.61,808.2
sc01,y2030,2030-04-24T18:00:00+02:00,4637.788992,0.57,34.1,826.8
sc01,y2030,2030-04-24T19:00:00+02:00,4780.487808,0.57,69.9,842.2
sc01,y2030,2030-04-24T20:00:00+02:00,4398.85277,0.57,465.1,708.8
sc01,y2030,2030-04-24T21:00:00+02:00,3859.14018,0.57,1244.1,543.2
sc01,y2030,2030-04-24T22:00:00+02:00,3443.159529,0.57,1665.3,392.8
sc01,y2030,2030-04-24T23:00:00+02:00,3251.427131,0.57,2187.5,385.2
sc01,y2030,2030-04-25T00:00:00+02:00,3152.189281,0.57,1865.8,373.8
sc01,y2030,2030-04-25T01:00:00+02:00,3105.19888,0.57,1582.8,385.6
sc01,y2030,2030-04-25T02:00:00+02:00,3087.207409,0.57,1458.8,461.8
sc01,y2030,2030-04-25T03:00:00+02:00,3111.658095,0.57,1404.4,542.8
sc01,y2030,2030-04-25T04:00:00+02:00,3215.858394,0.57,1306.5,503.4
sc01,y2030,2030-04-25T05:00:00+02:00,3387.293441,298.24,1142.2,507.2
sc01,y2030,2030-04-25T06:00:00+02:00,3596.493794,939.9,1150.1,556.6
sc01,y2030,2030-04-25T07:00:00+02:00,3817.563893,1619.2,1095.6,658.4
sc01,y2030,2030-04-25T08:00:00+02:00,4060.251716,1872.4,883.6,717
sc01,y2030,2030-04-25T09:00:00+02:00,4236.291333,2133.8,774.6,741.6
sc01,y2030,2030-04-25T10:00:00+02:00,4433.244847,2491.7,623.9,734.6
sc01,y2030,2030-04-25T11:00:00+02:00,4480.072497,2598,511.6,743.2
sc01,y2030,2030-04-25T12:00:00+02:00,4598.324754,2585,471.1,756.2
sc01,y2030,2030-04-25T13:00:00+02:00,4668.270814,2455.3,519.5,854.4
sc01,y2030,2030-04-25T14:00:00+02:00,4653.030965,2203.5,536.2,850.2
sc01,y2030,2030-04-25T15:00:00+02:00,4608.867155,1740.5,549.5,809.8
sc01,y2030,2030-04-25T16:00:00+02:00,4428.706726,1138.32,525,801.8
sc01,y2030,2030-04-25T17:00:00+02:00,4283.767423,268.12,603.8,610.8
sc01,y2030,2030-04-25T18:00:00+02:00,4388.905623,0.57,670.3,507.6
sc01,y2030,2030-04-25T19:00:00+02:00,4583.71046,0.57,877.2,539.4
sc01,y2030,2030-04-25T20:00:00+02:00,4284.386353,0.57,1205.3,500
sc01,y2030,2030-04-25T21:00:00+02:00,3922.61214,0.57,1377,448
sc01,y2030,2030-04-25T22:00:00+02:00,3544.06993,0.57,1285.7,345
sc01,y2030,2030-04-25T23:00:00+02:00,3294.400714,0.57,1279,290.6
sc01,y2030,2030-04-26T00:00:00+02:00,3194.774851,0.57,1239.6,320.6
sc01,y2030,2030-04-26T01:00:00+02:00,3126.358266,0.57,1167.4,326.6
sc01,y2030,2030-04-26T02:00:00+02:00,3093.379647,0.57,1111.8,334.6
sc01,y2030,2030-04-26T03:00:00+02:00,3089.309499,0.57,975.3,328.2
sc01,y2030,2030-04-26T04:00:00+02:00,3111.587123,0.57,854.7,343
sc01,y2030,2030-04-26T05:00:00+02:00,3105.68406,366.11,708.1,423.2
sc01,y2030,2030-04-26T06:00:00+02:00,3203.122057,963.06,608,528.6
sc01,y2030,2030-04-26T07:00:00+02:00,3391.778066,1479.5,583.8,534.6
sc01,y2030,2030-04-26T08:00:00+02:00,3591.847588,1709.5,435.5,732.8
sc01,y2030,2030-04-26T09:00:00+02:00,3790.417189,1997.7,677.8,727.6
sc01,y2030,2030-04-26T10:00:00+02:00,3827.810298,1993.8,838.4,718.6
sc01,y2030,2030-04-26T11:00:00+02:00,3943.513731,1981.2,745.6,691.8
sc01,y2030,2030-04-26T12:00:00+02:00,3987.310534,1932.5,707.5,721
sc01,y2030,2030-04-26T13:00:00+02:00,4012.333306,1934.1,699.3,828
sc01,y2030,2030-04-26T14:00:00+02:00,4052.804964,1652.3,750,839.6
sc01,y2030,2030-04-26T15:00:00+02:00,4056.824113,1419.2,782.5,848
sc01,y2030,2030-04-26T16:00:00+02:00,4022.826027,983.67,1084,823.8
sc01,y2030,2030-04-26T17:00:00+02:00,3887.653075,142.55,892.6,823.4
sc01,y2030,2030-04-26T18:00:00+02:00,4074.735046,0.57,804.1,693.8
sc01,y2030,2030-04-26T19:00:00+02:00,4228.313734,0.57,722.1,709.2
sc01,y2030,2030-04-26T20:00:00+02:00,4004.123119,0.57,719.6,595.8
sc01,y2030,2030-04-26T21:00:00+02:00,3720.302405,0.57,948.7,531.2
sc01,y2030,2030-04-26T22:00:00+02:00,3392.027345,0.57,909.5,343.6
sc01,y2030,2030-04-26T23:00:00+02:00,3242.024453,0.57,786.01,307.8
sc01,y2030,2030-04-27T00:00:00+02:00,3141.548151,0.57,733.6,352.6
sc01,y2030,2030-04-27T01:00:00+02:00,3090.556373,0.57,937.5,356.4
sc01,y2030,2030-04-27T02:00:00+02:00,3060.715805,0.57,1395,348.6
sc01,y2030,2030-04-27T03:00:00+02:00,3051.095343,0.57,1489.5,336.8
sc01,y2030,2030-04-27T04:00:00+02:00,3058.118023,0.57,1580.5,361
sc01,y2030,2030-04-27T05:00:00+02:00,3042.437466,388.61,1656.1,460.4
sc01,y2030,2030-04-27T06:00:00+02:00,3097.437705,1109.1,1581.9,524
sc01,y2030,2030-04-27T07:00:00+02:00,3199.576777,1721.4,1685.5,663
sc01,y2030,2030-04-27T08:00:00+02:00,3326.333701,2040.6,1616.5,614.2
sc01,y2030,2030-04-27T09:00:00+02:00,3420.045434,2264.1,1520.6,753.6
sc01,y2030,2030-04-27T10:00:00+02:00,3476.459091,2286.9,1309.5,871.4
sc01,y2030,2030-04-27T11:00:00+02:00,3511.384079,2332.4,1267.8,849.2
sc01,y2030,2030-04-27T12:00:00+02:00,3525.739299,2202.41,1148,841.4
sc01,y2030,2030-04-27T13:00:00+02:00,3533.888085,2072.41,1098.6,830.2
sc01,y2030,2030-04-27T14:00:00+02:00,3543.726749,1783.61,1179.1,823.8
sc01,y2030,2030-04-27T15:00:00+02:00,3560.053226,1022.5,1298.5,844
sc01,y2030,2030-04-27T16:00:00+02:00,3599.711084,717.44,1426,839.6
sc01,y2030,2030-04-27T17:00:00+02:00,3592.05768,120.95,1842.9,870.6
sc01,y2030,2030-04-27T18:00:00+02:00,3868.165263,0.57,1907.9,841
sc01,y2030,2030-04-27T19:00:00+02:00,4101.270692,0.57,1750.3,740.2
sc01,y2030,2030-04-27T20:00:00+02:00,3879.725968,0.57,2028.5,693.2
sc01,y2030,2030-04-27T21:00:00+02:00,3578.112079,0.57,2120.4,487.8
sc01,y2030,2030-04-27T22:00:00+02:00,3288.206343,0.57,2267.6,342.4
sc01,y2030,2030-04-27T23:00:00+02:00,3140.009525,0.57,2204.6,281.6
sc01,y2030,2030-04-28T00:00:00+02:00,3083.118974,0.57,2159.1,308.4
sc01,y2030,2030-04-28T01:00:00+02:00,3053.539294,0.57,2130.1,317.8
sc01,y2030,2030-04-28T02:00:00+02:00,3051.383519,0.57,2093.3,309.6
sc01,y2030,2030-04-28T03:00:00+02:00,3081.189001,0.57,2081.7,318
sc01,y2030,2030-04-28T04:00:00+02:00,3207.220829,0.57,2060.7,310
sc01,y2030,2030-04-28T05:00:00+02:00,3343.340119,387.44,1985.6,371
sc01,y2030,2030-04-28T06:00:00+02:00,3538.512402,1055.7,1945.2,492.4
sc01,y2030,2030-04-28T07:00:00+02:00,3730.878767,1639.4,1823.2,742.8
sc01,y2030,2030-04-28T08:00:00+02:00,3872.138147,2067.3,1455.4,734.6
sc01,y2030,2030-04-28T09:00:00+02:00,4032.890336,2362.3,1081.7,755.8
sc01,y2030,2030-04-28T10:00:00+02:00,4163.104039,2512.2,794.01,755.4
sc01,y2030,2030-04-28T11:00:00+02:00,4243.148362,2546.3,624.31,842
sc01,y2030,2030-04-28T12:00:00+02:00,4279.303893,2510.5,427.01,813.2
sc01,y2030,2030-04-28T13:00:00+02:00,4318.028829,2419.2,249.91,836.6
sc01,y2030,2030-04-28T14:00:00+02:00,4325.604107,2216.4,84.7,792.2
sc01,y2030,2030-04-28T15:00:00+02:00,4284.35476,1794.7,36.6,809.2
sc01,y2030,2030-04-28T16:00:00+02:00,4198.331138,1177.1,95,815.4
sc01,y2030,2030-04-28T17:00:00+02:00,4056.755079,277.62,57.3,760
sc01,y2030,2030-04-28T18:00:00+02:00,4286.619068,0.57,88.71,689
sc01,y2030,2030-04-28T19:00:00+02:00,4538.323481,0.57,77.31,724.4
sc01,y2030,2030-04-28T20:00:00+02:00,4199.432242,0.57,3,618.6
sc01,y2030,2030-04-28T21:00:00+02:00,3756.168427,0.57,119.8,504.6
sc01,y2030,2030-04-28T22:00:00+02:00,3417.726016,0.57,53.3,312.4
sc01,y2030,2030-04-28T23:00:00+02:00,3188.971071,0.57,148.7,311
sc01,y2030,2030-04-29T00:00:00+02:00,3116.890259,0.57,373.5,321.4
sc01,y2030,2030-04-29T01:00:00+02:00,3077.399431,0.57,530.5,314.2
sc01,y2030,2030-04-29T02:00:00+02:00,3070.261895,0.57,541.8,342.6
sc01,y2030,2030-04-29T03:00:00+02:00,3100.226808,0.57,817,338.6
sc01,y2030,2030-04-29T04:00:00+02:00,3219.130789,0.57,1054.2,349.2
sc01,y2030,2030-04-29T05:00:00+02:00,3366.080749,374.37,947,512.8
sc01,y2030,2030-04-29T06:00:00+02:00,3607.959791,994.34,898.7,659.2
sc01,y2030,2030-04-29T07:00:00+02:00,3819.024774,1527.6,780.5,629
sc01,y2030,2030-04-29T08:00:00+02:00,3981.346481,1848.8,409.6,691
sc01,y2030,2030-04-29T09:00:00+02:00,4178.506335,2083.9,487.8,717.8
sc01,y2030,2030-04-29T10:00:00+02:00,4310.270308,2373.3,629.61,717
sc01,y2030,2030-04-29T11:00:00+02:00,4375.078131,2541.9,654.22,712
sc01,y2030,2030-04-29T12:00:00+02:00,4445.47002,2510.3,457.11,789.8
sc01,y2030,2030-04-29T13:00:00+02:00,4523.551909,2383.4,360.91,776.2
sc01,y2030,2030-04-29T14:00:00+02:00,4571.57809,2162.5,286,800.6
sc01,y2030,2030-04-29T15:00:00+02:00,4518.74558,1730.8,262.2,799.4
sc01,y2030,2030-04-29T16:00:00+02:00,4465.263254,1070.22,221.9,819
sc01,y2030,2030-04-29T17:00:00+02:00,4365.091525,258.52,2.62,864.4
sc01,y2030,2030-04-29T18:00:00+02:00,4620.813372,0.57,2.02,750.4
sc01,y2030,2030-04-29T19:00:00+02:00,4722.392163,0.57,11.62,786
sc01,y2030,2030-04-29T20:00:00+02:00,4357.46997,0.57,14.41,693.6
sc01,y2030,2030-04-29T21:00:00+02:00,3860.679724,0.57,20.61,588.2
sc01,y2030,2030-04-29T22:00:00+02:00,3428.997517,0.57,33.83,465.6
sc01,y2030,2030-04-29T23:00:00+02:00,3235.707181,0.57,0.04,421.2
sc01,y2030,2030-04-30T00:00:00+02:00,3147.961792,0.57,0.63,389.8
sc01,y2030,2030-04-30T01:00:00+02:00,3097.308164,0.57,47.72,409.6
sc01,y2030,2030-04-30T02:00:00+02:00,3083.831359,0.57,51.52,413.6
sc01,y2030,2030-04-30T03:00:00+02:00,3110.16913,0.57,45.12,422.6
sc01,y2030,2030-04-30T04:00:00+02:00,3224.652924,0.57,220.5,496.6
sc01,y2030,2030-04-30T05:00:00+02:00,3383.800443,380.63,322.6,572.2
sc01,y2030,2030-04-30T06:00:00+02:00,3624.85953,958.37,379.81,636.6
sc01,y2030,2030-04-30T07:00:00+02:00,3857.918981,1451.81,384.4,621
sc01,y2030,2030-04-30T08:00:00+02:00,4079.336499,1664.5,258.3,595.4
sc01,y2030,2030-04-30T09:00:00+02:00,4261.602134,1898.5,177.21,639.4
sc01,y2030,2030-04-30T10:00:00+02:00,4388.381257,1928.5,103.21,829.6
sc01,y2030,2030-04-30T11:00:00+02:00,4421.19213,1703.5,122.81,832.2
sc01,y2030,2030-04-30T12:00:00+02:00,4512.579815,1574.3,184.4,847
sc01,y2030,2030-04-30T13:00:00+02:00,4576.680207,1531.8,293,863.2
sc01,y2030,2030-04-30T14:00:00+02:00,4597.017681,1474.9,512.1,871.2
sc01,y2030,2030-04-30T15:00:00+02:00,4562.320314,1301.2,732.9,871.8
sc01,y2030,2030-04-30T16:00:00+02:00,4426.138176,968.81,801.2,762
sc01,y2030,2030-04-30T17:00:00+02:00,4308.427588,254.14,943.7,737.6
sc01,y2030,2030-04-30T18:00:00+02:00,4623.859979,0.57,882.8,630.6
sc01,y2030,2030-04-30T19:00:00+02:00,4746.236793,0.57,665.9,555
sc01,y2030,2030-04-30T20:00:00+02:00,4380.878678,0.57,951.1,526.2
sc01,y2030,2030-04-30T21:00:00+02:00,3889.841904,0.57,1254.7,408.4
sc01,y2030,2030-04-30T22:00:00+02:00,3465.437557,0.57,1580.3,267.2
sc01,y2030,2030-04-30T23:00:00+02:00,3252.089433,0.57,1702,291.2
sc01,y2030,2030-05-01T00:00:00+02:00,3150.59786,0.57,1539,279.6
sc01,y2030,2030-05-01T01:00:00+02:00,3103.405343,0.57,1289.2,276.2
sc01,y2030,2030-05-01T02:00:00+02:00,3086.559086,0.57,924.4,249
sc01,y2030,2030-05-01T03:00:00+02:00,3111.774842,0.57,778.2,314.4
sc01,y2030,2030-05-01T04:00:00+02:00,3223.544685,0.57,803.5,338.6
sc01,y2030,2030-05-01T05:00:00+02:00,3406.768168,333.78,828.7,423.2
sc01,y2030,2030-05-01T06:00:00+02:00,3688.242628,866.44,839.1,620.8
sc01,y2030,2030-05-01T07:00:00+02:00,3904.727711,1300.41,620,737.2
sc01,y2030,2030-05-01T08:00:00+02:00,4153.621172,1490.7,279.11,696.6
sc01,y2030,2030-05-01T09:00:00+02:00,4315.642393,1532.4,157.01,712.8
sc01,y2030,2030-05-01T10:00:00+02:00,4414.61509,1722,33.52,761.6
sc01,y2030,2030-05-01T11:00:00+02:00,4469.40433,1909.6,2.71,771.2
sc01,y2030,2030-05-01T12:00:00+02:00,4500.250791,1931.2,8.11,873.4
sc01,y2030,2030-05-01T13:00:00+02:00,4449.494832,1651.9,22.72,860.6
sc01,y2030,2030-05-01T14:00:00+02:00,4389.783652,1206.6,22.02,859.8
sc01,y2030,2030-05-01T15:00:00+02:00,4300.194399,1267.32,20.22,854.8
sc01,y2030,2030-05-01T16:00:00+02:00,4133.769195,798.87,19.11,856.8
sc01,y2030,2030-05-01T17:00:00+02:00,4056.728183,119.52,86.31,855.6
sc01,y2030,2030-05-01T18:00:00+02:00,4289.195933,0.57,65.41,832
sc01,y2030,2030-05-01T19:00:00+02:00,4484.554517,0.57,42,743.8
sc01,y2030,2030-05-01T20:00:00+02:00,4206.379217,0.57,8.61,564
sc01,y2030,2030-05-01T21:00:00+02:00,3759.956488,0.57,28.71,475
sc01,y2030,2030-05-01T22:00:00+02:00,3400.027321,0.57,37.2,235
sc01,y2030,2030-05-01T23:00:00+02:00,3206.871397,0.57,5.72,227.2
sc01,y2030,2030-05-02T00:00:00+02:00,3041.435168,0.57,2.22,251.8
sc01,y2030,2030-05-02T01:00:00+02:00,2972.139033,0.57,1.42,264.4
sc01,y2030,2030-05-02T02:00:00+02:00,2947.027624,0.57,45.01,241.2
sc01,y2030,2030-05-02T03:00:00+02:00,2994.422056,0.57,47.62,357.8
sc01,y2030,2030-05-02T04:00:00+02:00,3137.075648,0.57,43.62,453.8
sc01,y2030,2030-05-02T05:00:00+02:00,3325.027333,417.25,71.62,496.4
sc01,y2030,2030-05-02T06:00:00+02:00,3551.915098,965.37,101.92,649
sc01,y2030,2030-05-02T07:00:00+02:00,3701.029577,1434.9,73.62,622.4
sc01,y2030,2030-05-02T08:00:00+02:00,3817.437285,1755,42.83,694.4
sc01,y2030,2030-05-02T09:00:00+02:00,3914.966214,2076.5,39.62,717.4
sc01,y2030,2030-05-02T10:00:00+02:00,3980.105721,2302.6,38.32,781.2
sc01,y2030,2030-05-02T11:00:00+02:00,4016.267367,2523.5,37.52,779
sc01,y2030,2030-05-02T12:00:00+02:00,4046.448579,2551.4,30.32,784.2
sc01,y2030,2030-05-02T13:00:00+02:00,4078.372911,2449.6,23.02,775
sc01,y2030,2030-05-02T14:00:00+02:00,4084.527401,2257.3,20.42,803.4
sc01,y2030,2030-05-02T15:00:00+02:00,4094.892781,1820.2,32.92,802
sc01,y2030,2030-05-02T16:00:00+02:00,4072.613915,1207.7,14.92,832.6
sc01,y2030,2030-05-02T17:00:00+02:00,4006.733006,301.16,44.51,863.2
sc01,y2030,2030-05-02T18:00:00+02:00,4121.090565,0.57,85.41,768.2
sc01,y2030,2030-05-02T19:00:00+02:00,4174.554513,0.57,68.81,735.6
sc01,y2030,2030-05-02T20:00:00+02:00,4019.52573,0.57,123.61,589.6
sc01,y2030,2030-05-02T21:00:00+02:00,3784.154582,0.57,101,411.4
sc01,y2030,2030-05-02T22:00:00+02:00,3511.315036,0.57,106.61,243.6
sc01,y2030,2030-05-02T23:00:00+02:00,3278.672104,0.57,47.11,224.8
sc01,y2030,2030-05-03T00:00:00+02:00,3140.994956,0.57,47.51,360
sc01,y2030,2030-05-03T01:00:00+02:00,3044.342798,0.57,62.82,262.4
sc01,y2030,2030-05-03T02:00:00+02:00,2992.448896,0.57,78.92,307
sc01,y2030,2030-05-03T03:00:00+02:00,2976.655683,0.57,60.1,295
sc01,y2030,2030-05-03T04:00:00+02:00,3010.450585,0.57,77.5,349.8
sc01,y2030,2030-05-03T05:00:00+02:00,3001.483332,425.94,169.5,360.6
sc01,y2030,2030-05-03T06:00:00+02:00,3142.487419,978.83,170,476.4
sc01,y2030,2030-05-03T07:00:00+02:00,3368.694512,1450.6,278.8,562.6
sc01,y2030,2030-05-03T08:00:00+02:00,3571.855242,1756.2,366.8,646.2
sc01,y2030,2030-05-03T09:00:00+02:00,3750.288537,2106.9,307.7,753.6
sc01,y2030,2030-05-03T10:00:00+02:00,3848.607378,2413.3,373.6,735.2
sc01,y2030,2030-05-03T11:00:00+02:00,3918.322279,2566.3,266.7,754.4
sc01,y2030,2030-05-03T12:00:00+02:00,3950.196126,2563.6,312.6,796.4
sc01,y2030,2030-05-03T13:00:00+02:00,4007.474957,2457,215.7,801.8
sc01,y2030,2030-05-03T14:00:00+02:00,4061.401313,2242.3,516.7,783.8
sc01,y2030,2030-05-03T15:00:00+02:00,4114.050931,1829.1,548.5,777.8
sc01,y2030,2030-05-03T16:00:00+02:00,4124.672843,1212.9,510.3,695.4
sc01,y2030,2030-05-03T17:00:00+02:00,4068.903731,306.08,440.1,643.2
sc01,y2030,2030-05-03T18:00:00+02:00,4123.87084,0.57,541.5,632.8
sc01,y2030,2030-05-03T19:00:00+02:00,4204.91239,0.57,626.1,589.8
sc01,y2030,2030-05-03T20:00:00+02:00,4042.840577,0.57,547.8,416.6
sc01,y2030,2030-05-03T21:00:00+02:00,3816.514362,0.57,677.9,463
sc01,y2030,2030-05-03T22:00:00+02:00,3541.459892,0.57,1155.1,366.6
sc01,y2030,2030-05-03T23:00:00+02:00,3301.384647,0.57,1693.9,346.8
sc01,y2030,2030-05-04T00:00:00+02:00,3140.06519,0.57,1569.2,259
sc01,y2030,2030-05-04T01:00:00+02:00,3026.876639,0.57,1830.2,269.2
sc01,y2030,2030-05-04T02:00:00+02:00,2960.986662,0.57,1844,288.8
sc01,y2030,2030-05-04T03:00:00+02:00,2935.967223,0.57,1698.4,356.8
sc01,y2030,2030-05-04T04:00:00+02:00,2924.670389,0.57,1758,455.6
sc01,y2030,2030-05-04T05:00:00+02:00,2891.006068,413.63,1706.5,459.8
sc01,y2030,2030-05-04T06:00:00+02:00,3010.168318,1050.52,1538.5,672.6
sc01,y2030,2030-05-04T07:00:00+02:00,3218.894784,1675.4,1316.3,721
sc01,y2030,2030-05-04T08:00:00+02:00,3460.282719,2084.3,911,736.2
sc01,y2030,2030-05-04T09:00:00+02:00,3657.316698,2339.5,690.9,727
sc01,y2030,2030-05-04T10:00:00+02:00,3845.703801,2500.3,655.2,678.8
sc01,y2030,2030-05-04T11:00:00+02:00,3989.582605,2575.4,604.3,663.6
sc01,y2030,2030-05-04T12:00:00+02:00,4119.415362,2543.5,469.8,772.2
sc01,y2030,2030-05-04T13:00:00+02:00,4247.857104,2422.3,351.6,816.8
sc01,y2030,2030-05-04T14:00:00+02:00,4340.863077,2217.1,331.8,823.8
sc01,y2030,2030-05-04T15:00:00+02:00,4412.266835,1841.2,277.6,821.8
sc01,y2030,2030-05-04T16:00:00+02:00,4398.972944,1222.7,254.3,824
sc01,y2030,2030-05-04T17:00:00+02:00,4286.340829,202.37,157.2,781
sc01,y2030,2030-05-04T18:00:00+02:00,4350.535392,0.57,120,678.6
sc01,y2030,2030-05-04T19:00:00+02:00,4447.765793,0.57,120.5,573.6
sc01,y2030,2030-05-04T20:00:00+02:00,4236.168482,0.57,208.4,446.8
