,,,Area_1,Area_2,Area_3
2030,sc01,03-15 08:00:00+01:00,69.3814943,54.9094916,68.65786145
2030,sc01,03-15 09:00:00+01:00,69.75166995,56.3674642,73.0983075
2030,sc01,03-15 10:00:00+01:00,68.7821623,55.91885725,74.6986713
2030,sc01,03-15 11:00:00+01:00,65.39769915,55.066504,75.01423601
2030,sc01,03-15 12:00:00+01:00,64.322427,54.28144185,73.95484025
2030,sc01,03-15 13:00:00+01:00,63.423429,53.9449866,72.64750079
2030,sc01,03-15 14:00:00+01:00,63.2647823,52.3972926,71.67826635
2030,sc01,03-15 15:00:00+01:00,65.0451509,52.8683299,70.10044289
2030,sc01,03-15 16:00:00+01:00,67.67163534,54.70761846,69.9652009
2030,sc01,03-15 17:00:00+01:00,70.8093147,59.709586,73.16592851
2030,sc01,03-15 18:00:00+01:00,71.849332,68.8387376,81.79887696
2030,sc01,03-15 19:00:00+01:00,70.17472785,68.928459,82.88081305
2030,sc01,03-15 20:00:00+01:00,68.0594384,67.2910436,80.80710221
2030,sc01,03-15 21:00:00+01:00,63.38817416,64.12836454,77.8092376
2030,sc01,03-15 22:00:00+01:00,58.59351805,60.7189517,72.67004115
2030,sc01,03-15 23:00:00+01:00,56.1785626,56.614198,67.91403035
2030,sc01,03-16 00:00:00+01:00,54.66260515,53.6533921,64.05963305
2030,sc01,03-16 01:00:00+01:00,53.42868631,52.2851409,61.19701045
2030,sc01,03-16 02:00:00+01:00,52.7412172,51.3654966,59.86713066
2030,sc01,03-16 03:00:00+01:00,53.79886194,51.1636235,59.28108195
2030,sc01,03-16 04:00:00+01:00,55.68499505,51.6346608,59.1909206
2030,sc01,03-16 05:00:00+01:00,59.3691242,52.41972295,59.66426766
2030,sc01,03-16 06:00:00+01:00,62.1013731,51.34306624,59.3712433
2030,sc01,03-16 07:00:00+01:00,63.03562595,51.61223045,61.12938945
2030,sc01,03-16 08:00:00+01:00,62.52443096,52.3972926,64.2850364
2030,sc01,03-16 09:00:00+01:00,60.63829785,52.44215329,65.8177792
2030,sc01,03-16 10:00:00+01:00,58.59351805,52.35243191,67.41814299
2030,sc01,03-16 11:00:00+01:00,56.54873825,51.6346608,68.4549984
2030,sc01,03-16 12:00:00+01:00,54.59209551,51.09633245,68.61278074
2030,sc01,03-16 13:00:00+01:00,52.86460909,50.31127026,68.18451441
2030,sc01,03-16 14:00:00+01:00,52.10663041,49.75051157,67.48576399
2030,sc01,03-16 15:00:00+01:00,52.5649431,49.70565088,66.6517716
2030,sc01,03-16 16:00:00+01:00,54.6097229,50.62529515,66.9222556
2030,sc01,03-16 17:00:00+01:00,59.75692726,55.8067055,70.57378995
2030,sc01,03-16 18:00:00+01:00,65.1861702,64.91342674,79.81532746
2030,sc01,03-16 19:00:00+01:00,65.23905246,66.19195655,81.55093325
2030,sc01,03-16 20:00:00+01:00,62.70070509,64.5321108,80.60423915
2030,sc01,03-16 21:00:00+01:00,57.99418604,61.63859595,77.1104872
2030,sc01,03-16 22:00:00+01:00,53.67547005,57.93758855,71.20491935
2030,sc01,03-16 23:00:00+01:00,52.05374815,53.81040455,66.1558842
2030,sc01,03-17 00:00:00+01:00,51.36627906,51.58980011,61.6027365
2030,sc01,03-17 01:00:00+01:00,51.66594509,50.44585235,59.754429
2030,sc01,03-17 02:00:00+01:00,52.52968825,49.9972454,59.1458399
2030,sc01,03-17 03:00:00+01:00,55.12091785,50.49071306,58.67249291
2030,sc01,03-17 04:00:00+01:00,61.2905121,52.41972295,59.7769693
2030,sc01,03-17 05:00:00+01:00,70.45676645,56.43475525,63.67644736
2030,sc01,03-17 06:00:00+01:00,72.73070261,57.82543679,69.85249921
2030,sc01,03-17 07:00:00+01:00,68.2180851,57.75814575,75.9834704
2030,sc01,03-17 08:00:00+01:00,63.70546759,57.71328505,80.9423442
2030,sc01,03-17 09:00:00+01:00,61.3962766,57.5338423,83.9402088
2030,sc01,03-17 10:00:00+01:00,59.2104775,56.68148905,85.49549195
2030,sc01,03-17 11:00:00+01:00,57.3419718,55.7169841,85.20246755
2030,sc01,03-17 12:00:00+01:00,55.5792306,55.1113647,87.05077505
2030,sc01,03-17 13:00:00+01:00,54.34531174,54.52817566,86.48726669
2030,sc01,03-17 14:00:00+01:00,54.20429245,53.69825279,82.3623853
2030,sc01,03-17 15:00:00+01:00,54.11615535,52.77860855,80.8972635
2030,sc01,03-17 16:00:00+01:00,55.297192,53.58610105,80.08581145
2030,sc01,03-17 17:00:00+01:00,59.6687902,57.80300645,81.07758621
2030,sc01,03-17 18:00:00+01:00,65.41532654,69.51164804,89.19210695
2030,sc01,03-17 19:00:00+01:00,64.49870116,69.8256729,90.88263209
2030,sc01,03-17 20:00:00+01:00,62.64782285,68.16582716,88.31303385
2030,sc01,03-17 21:00:00+01:00,57.57112815,63.8592004,82.13698194
2030,sc01,03-17 22:00:00+01:00,52.82935429,58.72265071,74.6986713
2030,sc01,03-17 23:00:00+01:00,51.1371227,54.2141508,67.46322366
2030,sc01,03-18 00:00:00+01:00,50.43202621,51.79167325,62.7522936
2030,sc01,03-18 01:00:00+01:00,50.67881,50.87202895,60.4080987
2030,sc01,03-18 02:00:00+01:00,51.4191613,50.58043446,59.07821891
2030,sc01,03-18 03:00:00+01:00,54.25717465,51.09633245,58.71757355
2030,sc01,03-18 04:00:00+01:00,60.4091415,53.13749411,59.2585416
2030,sc01,03-18 05:00:00+01:00,69.1875928,57.5338423,62.79737425
2030,sc01,03-18 06:00:00+01:00,70.5096487,58.8123721,69.24391015
2030,sc01,03-18 07:00:00+01:00,65.23905246,58.72265071,75.3298007
2030,sc01,03-18 08:00:00+01:00,60.69118011,58.4759169,79.68008539
2030,sc01,03-18 09:00:00+01:00,58.38198909,57.66842435,82.3623853
2030,sc01,03-18 10:00:00+01:00,56.53111085,56.30017315,83.98528945
2030,sc01,03-18 11:00:00+01:00,55.54397575,55.87399656,84.57133819
2030,sc01,03-18 12:00:00+01:00,54.55684065,55.4702503,84.07545079
2030,sc01,03-18 13:00:00+01:00,54.09852795,54.9094916,83.26399875
2030,sc01,03-18 14:00:00+01:00,53.78123455,54.41602395,82.339845
2030,sc01,03-18 15:00:00+01:00,53.85174421,53.8328349,80.5591585
2030,sc01,03-18 16:00:00+01:00,54.92701636,54.0795687,79.63500475
2030,sc01,03-18 17:00:00+01:00,58.99894855,57.64599401,81.61855425
2030,sc01,03-18 18:00:00+01:00,62.91223405,68.03124511,88.6736792
2030,sc01,03-18 19:00:00+01:00,61.50204106,68.52471275,88.2904935
2030,sc01,03-18 20:00:00+01:00,58.9108115,65.94522275,85.69835495
2030,sc01,03-18 21:00:00+01:00,53.8693716,61.3470014,79.77024676
2030,sc01,03-18 22:00:00+01:00,49.03946066,56.30017315,72.3319361
2030,sc01,03-18 23:00:00+01:00,46.95942603,52.03840705,65.93048085
2030,sc01,03-19 00:00:00+01:00,46.07805542,49.61592948,61.4224138
2030,sc01,03-19 01:00:00+01:00,45.54923305,48.49441209,59.21346095
2030,sc01,03-19 02:00:00+01:00,45.88415389,48.15795686,58.22168621
2030,sc01,03-19 03:00:00+01:00,47.94656111,48.31496931,57.6581778
2030,sc01,03-19 04:00:00+01:00,53.04088326,49.36919565,57.9286618
2030,sc01,03-19 05:00:00+01:00,60.16235775,52.59916575,61.58019615
2030,sc01,03-19 06:00:00+01:00,61.94272635,53.8776956,67.44068335
2030,sc01,03-19 07:00:00+01:00,59.13996786,54.32630254,73.3462512
2030,sc01,03-19 08:00:00+01:00,57.3419718,55.04407365,78.44036695
2030,sc01,03-19 09:00:00+01:00,56.6545027,54.8646309,81.8890383
2030,sc01,03-19 10:00:00+01:00,55.6321128,54.41602395,83.6922651
2030,sc01,03-19 11:00:00+01:00,55.4734661,54.5057453,84.79674155
2030,sc01,03-19 12:00:00+01:00,54.997526,54.48331495,83.8049668
2030,sc01,03-19 13:00:00+01:00,54.71548739,54.32630254,83.0611357
2030,sc01,03-19 14:00:00+01:00,54.50395845,53.67582245,82.20460296
2030,sc01,03-19 15:00:00+01:00,54.6097229,53.11506375,80.67186015
2030,sc01,03-19 16:00:00+01:00,54.80362445,53.4739493,79.4096014
2030,sc01,03-19 17:00:00+01:00,57.97655865,56.30017315,79.88294845
2030,sc01,03-19 18:00:00+01:00,61.8017071,66.4386904,86.28440366
2030,sc01,03-19 19:00:00+01:00,61.00847354,67.13403115,86.96061375
2030,sc01,03-19 20:00:00+01:00,58.99894855,64.5321108,84.48117686
2030,sc01,03-19 21:00:00+01:00,53.46394111,61.189989,79.0264157
2030,sc01,03-19 22:00:00+01:00,48.98657843,56.07586965,71.97129075
2030,sc01,03-19 23:00:00+01:00,46.90654379,52.0159767,66.06572284
2030,sc01,03-20 00:00:00+01:00,46.00754577,49.97481505,62.0084625
2030,sc01,03-20 01:00:00+01:00,45.95466354,44.07563356,58.9880576
2030,sc01,03-20 02:00:00+01:00,46.43060366,43.98591217,58.0413635
2030,sc01,03-20 03:00:00+01:00,49.07471548,44.09806391,57.6581778
2030,sc01,03-20 04:00:00+01:00,54.50395845,44.59153156,58.42454921
2030,sc01,03-20 05:00:00+01:00,61.34339435,45.24201165,61.53511545
2030,sc01,03-20 06:00:00+01:00,63.423429,54.9767826,67.44068335
2030,sc01,03-20 07:00:00+01:00,60.5501608,55.82913585,73.6167352
2030,sc01,03-20 08:00:00+01:00,57.99418604,56.52447665,78.30512495
2030,sc01,03-20 09:00:00+01:00,56.95416875,56.3674642,81.1452072
2030,sc01,03-20 10:00:00+01:00,56.24907225,55.4702503,83.1062164
2030,sc01,03-20 11:00:00+01:00,55.54397575,55.3805289,84.05291045
2030,sc01,03-20 12:00:00+01:00,54.8741341,54.9094916,83.96274915
2030,sc01,03-20 13:00:00+01:00,54.6097229,54.88706125,83.19637776
2030,sc01,03-20 14:00:00+01:00,54.36293916,54.32630254,82.3623853
2030,sc01,03-20 15:00:00+01:00,54.50395845,53.9449866,80.4915375
2030,sc01,03-20 16:00:00+01:00,55.38532905,54.1244294,79.29689971
2030,sc01,03-20 17:00:00+01:00,58.38198909,57.46655125,80.44645679
2030,sc01,03-20 18:00:00+01:00,62.36578425,67.08917045,87.36633975
2030,sc01,03-20 19:00:00+01:00,61.25525731,66.9545884,87.27617841
2030,sc01,03-20 20:00:00+01:00,58.9108115,64.5769715,84.36847515
2030,sc01,03-20 21:00:00+01:00,53.7107249,59.91145916,79.04895604
2030,sc01,03-20 22:00:00+01:00,49.00420584,55.04407365,71.67826635
2030,sc01,03-20 23:00:00+01:00,46.60687779,51.1636235,65.6374565
2030,sc01,03-21 00:00:00+01:00,45.93703612,48.89815835,61.55765581
2030,sc01,03-21 01:00:00+01:00,45.760762,47.843932,59.0105979
2030,sc01,03-21 02:00:00+01:00,46.11331024,47.37289469,57.7257988
2030,sc01,03-21 03:00:00+01:00,47.7879144,47.328034,57.27499209
2030,sc01,03-21 04:00:00+01:00,52.388669,48.02337479,57.95120215
2030,sc01,03-21 05:00:00+01:00,58.9460663,50.6028648,61.15192975
2030,sc01,03-21 06:00:00+01:00,60.97321871,51.0739021,66.3362069
2030,sc01,03-21 07:00:00+01:00,59.56302576,52.50944435,72.48971845
2030,sc01,03-21 08:00:00+01:00,57.3595992,54.01227765,78.12480231
2030,sc01,03-21 09:00:00+01:00,56.68975755,55.22351645,82.94843405
2030,sc01,03-21 10:00:00+01:00,56.0727981,55.40295925,84.88690291
2030,sc01,03-21 11:00:00+01:00,55.68499505,55.3805289,85.51803226
2030,sc01,03-21 12:00:00+01:00,54.92701636,55.4253896,85.6758146
2030,sc01,03-21 13:00:00+01:00,54.38056654,54.75247915,85.02214491
2030,sc01,03-21 14:00:00+01:00,54.1690376,53.8328349,83.37670041
2030,sc01,03-21 15:00:00+01:00,54.09852795,53.22721549,81.82141725
2030,sc01,03-21 16:00:00+01:00,54.4334488,53.24964585,81.1452072
2030,sc01,03-21 17:00:00+01:00,56.1785626,56.30017315,81.91157861
2030,sc01,03-21 18:00:00+01:00,59.31624194,64.41995905,87.14093641
2030,sc01,03-21 19:00:00+01:00,58.31147945,64.6666929,87.14093641
2030,sc01,03-21 20:00:00+01:00,56.6368753,63.14142925,83.1062164
2030,sc01,03-21 21:00:00+01:00,53.04088326,60.0236109,78.2600443
2030,sc01,03-21 22:00:00+01:00,48.89844137,56.1431607,72.5347991
2030,sc01,03-21 23:00:00+01:00,46.80077931,52.50944435,67.01241695
2030,sc01,03-22 00:00:00+01:00,45.84889906,49.92995435,62.1887852
2030,sc01,03-22 01:00:00+01:00,45.07329293,48.58413348,59.754429
2030,sc01,03-22 02:00:00+01:00,44.84413657,47.95608375,57.9286618
2030,sc01,03-22 03:00:00+01:00,45.46109599,47.77664096,57.9286618
2030,sc01,03-22 04:00:00+01:00,47.0475631,48.06823548,58.06390385
2030,sc01,03-22 05:00:00+01:00,49.93845869,48.92058871,59.5741063
2030,sc01,03-22 06:00:00+01:00,52.05374815,47.12616088,60.00237266
2030,sc01,03-22 07:00:00+01:00,54.08090055,47.55233748,62.66213225
2030,sc01,03-22 08:00:00+01:00,55.596858,48.85329766,66.8546346
2030,sc01,03-22 09:00:00+01:00,55.42058385,50.26640955,70.39346725
2030,sc01,03-22 10:00:00+01:00,55.01515341,50.91688965,71.97129075
2030,sc01,03-22 11:00:00+01:00,53.81648935,51.0739021,72.60242011
2030,sc01,03-22 12:00:00+01:00,52.49443346,50.6028648,71.7458874
2030,sc01,03-22 13:00:00+01:00,51.50729835,50.33370061,69.76233785
2030,sc01,03-22 14:00:00+01:00,51.1018679,49.70565088,68.31975641
2030,sc01,03-22 15:00:00+01:00,51.31339684,49.45891705,66.4714489
2030,sc01,03-22 16:00:00+01:00,52.61782535,50.10939715,65.6374565
2030,sc01,03-22 17:00:00+01:00,55.17380011,54.3935936,68.8832648
2030,sc01,03-22 18:00:00+01:00,59.404379,62.71525265,75.5326637
2030,sc01,03-22 19:00:00+01:00,58.3643617,62.91712575,75.9609301
2030,sc01,03-22 20:00:00+01:00,55.98466105,61.72831735,74.4958083
2030,sc01,03-22 21:00:00+01:00,52.75884465,58.96938456,71.56556471
2030,sc01,03-22 22:00:00+01:00,49.63879268,55.6721234,67.89149005
2030,sc01,03-22 23:00:00+01:00,48.03469817,52.26271055,63.67644736
2030,sc01,03-23 00:00:00+01:00,47.71740476,49.9523847,60.2052357
2030,sc01,03-23 01:00:00+01:00,47.41773875,48.85329766,58.01882315
2030,sc01,03-23 02:00:00+01:00,47.55875804,48.15795686,56.8467257
2030,sc01,03-23 03:00:00+01:00,47.96418852,48.33739966,56.30575765
2030,sc01,03-23 04:00:00+01:00,49.44489114,48.49441209,56.30575765
2030,sc01,03-23 05:00:00+01:00,52.0008659,49.25704391,56.8467257
2030,sc01,03-23 06:00:00+01:00,54.04564571,48.31496931,56.3733787
2030,sc01,03-23 07:00:00+01:00,57.2362073,49.14489218,57.7257988
2030,sc01,03-23 08:00:00+01:00,59.12234046,50.8495986,60.00237266
2030,sc01,03-23 09:00:00+01:00,59.29861455,52.0159767,62.03100285
2030,sc01,03-23 10:00:00+01:00,57.9589312,51.56736975,63.42850365
2030,sc01,03-23 11:00:00+01:00,56.7426398,51.455218,64.17233469
2030,sc01,03-23 12:00:00+01:00,55.79075951,51.3654966,64.01455235
2030,sc01,03-23 13:00:00+01:00,55.26193715,50.8495986,63.76660865
2030,sc01,03-23 14:00:00+01:00,55.596858,50.31127026,63.2707213
2030,sc01,03-23 15:00:00+01:00,56.49585601,49.84023296,63.06785825
2030,sc01,03-23 16:00:00+01:00,58.3291069,50.31127026,63.67644736
2030,sc01,03-23 17:00:00+01:00,61.81933451,53.6533921,66.4038279
2030,sc01,03-23 18:00:00+01:00,65.97940375,61.30214071,74.743752
2030,sc01,03-23 19:00:00+01:00,65.83838445,62.1769243,77.08794684
2030,sc01,03-23 20:00:00+01:00,62.54205839,60.7862427,76.00601074
2030,sc01,03-23 21:00:00+01:00,57.09518805,57.75814575,72.62496045
2030,sc01,03-23 22:00:00+01:00,52.63545274,54.43845425,67.57592535
2030,sc01,03-23 23:00:00+01:00,50.41439881,51.14119315,62.93261625
2030,sc01,03-24 00:00:00+01:00,49.5330282,49.4364867,58.78519455
2030,sc01,03-24 01:00:00+01:00,49.18047996,48.62899418,57.0946694
2030,sc01,03-24 02:00:00+01:00,49.28624443,48.51684243,56.12543501
2030,sc01,03-24 03:00:00+01:00,51.75408215,48.89815835,55.96765265
2030,sc01,03-24 04:00:00+01:00,57.07756061,50.31127026,56.7565644
2030,sc01,03-24 05:00:00+01:00,64.4634463,53.45151895,60.3404777
2030,sc01,03-24 06:00:00+01:00,66.26144235,53.9001259,65.5247548
2030,sc01,03-24 07:00:00+01:00,63.91699656,55.4926806,71.36270171
2030,sc01,03-24 08:00:00+01:00,61.81933451,56.34503386,76.50189815
2030,sc01,03-24 09:00:00+01:00,60.0918481,56.30017315,80.58169886
2030,sc01,03-24 10:00:00+01:00,58.78741961,55.15622541,82.6554097
2030,sc01,03-24 11:00:00+01:00,57.4829911,54.5057453,83.8951281
2030,sc01,03-24 12:00:00+01:00,56.39009155,54.19172045,83.4443214
2030,sc01,03-24 13:00:00+01:00,55.87889659,53.8328349,83.0611357
2030,sc01,03-24 14:00:00+01:00,55.42058385,53.11506375,81.8890383
2030,sc01,03-24 15:00:00+01:00,55.297192,52.41972295,80.98742486
2030,sc01,03-24 16:00:00+01:00,56.97179615,53.13749411,79.70262576
2030,sc01,03-24 17:00:00+01:00,60.17998515,57.33196915,82.76811136
2030,sc01,03-24 18:00:00+01:00,64.7278575,66.77514559,90.3867447
2030,sc01,03-24 19:00:00+01:00,63.74072241,67.9863844,90.7023094
2030,sc01,03-24 20:00:00+01:00,61.20237505,64.86856605,87.14093641
2030,sc01,03-24 21:00:00+01:00,55.89652399,60.24791435,81.86649795
2030,sc01,03-24 22:00:00+01:00,51.17237755,55.1113647,73.27863021
2030,sc01,03-24 23:00:00+01:00,48.9513236,50.6925862,66.80955395
2030,sc01,03-25 00:00:00+01:00,48.14046264,48.67385487,62.27894654
2030,sc01,03-25 01:00:00+01:00,47.99944335,47.73178026,59.41632395
2030,sc01,03-25 02:00:00+01:00,48.7926769,47.26074296,58.37946851
2030,sc01,03-25 03:00:00+01:00,50.8550841,47.41775539,58.01882315
2030,sc01,03-25 04:00:00+01:00,55.94940626,48.29253895,59.07821891
2030,sc01,03-25 05:00:00+01:00,62.63019545,51.61223045,62.23386585
2030,sc01,03-25 06:00:00+01:00,64.022761,54.7749095,67.91403035
2030,sc01,03-25 07:00:00+01:00,61.90747155,55.2908075,73.36879151
2030,sc01,03-25 08:00:00+01:00,59.45726125,56.30017315,78.55306864
2030,sc01,03-25 09:00:00+01:00,58.6464003,56.97308359,81.73125594
2030,sc01,03-25 10:00:00+01:00,57.8002845,55.87399656,83.15129705
2030,sc01,03-25 11:00:00+01:00,57.28908955,55.91885725,84.2106928
2030,sc01,03-25 12:00:00+01:00,57.2362073,57.33196915,83.57956345
2030,sc01,03-25 13:00:00+01:00,57.62401041,56.3674642,83.19637776
2030,sc01,03-25 14:00:00+01:00,58.13520535,55.4253896,82.11444165
2030,sc01,03-25 15:00:00+01:00,58.15283274,54.01227765,80.78456186
2030,sc01,03-25 16:00:00+01:00,58.87555665,54.61789705,79.9280291
2030,sc01,03-25 17:00:00+01:00,62.36578425,57.64599401,80.1083518
2030,sc01,03-25 18:00:00+01:00,67.37196931,69.42192666,87.56920281
2030,sc01,03-25 19:00:00+01:00,66.27906975,70.7677475,89.1695666
2030,sc01,03-25 20:00:00+01:00,63.8993691,68.03124511,85.63073396
2030,sc01,03-25 21:00:00+01:00,58.98132115,62.67039195,80.15343245
2030,sc01,03-25 22:00:00+01:00,54.3276843,56.68148905,73.43641255
2030,sc01,03-25 23:00:00+01:00,52.84698171,52.30757124,66.35874724
2030,sc01,03-26 00:00:00+01:00,52.67070755,50.0869668,62.3916482
2030,sc01,03-26 01:00:00+01:00,52.47680605,49.34676531,59.5741063
2030,sc01,03-26 02:00:00+01:00,53.3229218,49.05517078,58.37946851
2030,sc01,03-26 03:00:00+01:00,55.13854525,49.41405635,57.6581778
2030,sc01,03-26 04:00:00+01:00,61.27288471,50.96175036,58.33438785
2030,sc01,03-26 05:00:00+01:00,69.3991217,54.10199905,61.85068015
2030,sc01,03-26 06:00:00+01:00,69.75166995,55.4253896,67.46322366
2030,sc01,03-26 07:00:00+01:00,65.96177635,55.3356682,73.00814615
2030,sc01,03-26 08:00:00+01:00,61.8722167,55.04407365,77.53875355
2030,sc01,03-26 09:00:00+01:00,59.61590795,54.70761846,80.4239165
2030,sc01,03-26 10:00:00+01:00,57.60638299,54.2141508,82.67795
2030,sc01,03-26 11:00:00+01:00,56.1785626,53.67582245,83.01605505
2030,sc01,03-26 12:00:00+01:00,55.10329045,53.3842279,83.03859539
2030,sc01,03-26 13:00:00+01:00,54.4334488,53.15992445,83.1062164
2030,sc01,03-26 14:00:00+01:00,53.67547005,52.46458365,82.67795
2030,sc01,03-26 15:00:00+01:00,54.1690376,51.7692429,80.91980385
2030,sc01,03-26 16:00:00+01:00,54.6097229,51.99354634,79.7477064
2030,sc01,03-26 17:00:00+01:00,57.3419718,54.48331495,79.63500475
2030,sc01,03-26 18:00:00+01:00,62.52443096,63.3657327,85.90121795
2030,sc01,03-26 19:00:00+01:00,61.5725507,64.26294665,86.53234735
2030,sc01,03-26 20:00:00+01:00,59.70404506,62.221785,83.57956345
2030,sc01,03-26 21:00:00+01:00,55.01515341,58.13946165,77.62891489
2030,sc01,03-26 22:00:00+01:00,50.5730455,53.02534235,70.93443529
2030,sc01,03-26 23:00:00+01:00,48.44012865,49.23461358,64.4202784
2030,sc01,03-27 00:00:00+01:00,47.71740476,47.68691956,60.38555835
2030,sc01,03-27 01:00:00+01:00,47.57638545,46.96914843,58.15406515
2030,sc01,03-27 02:00:00+01:00,48.369619,46.61026287,56.93688705
2030,sc01,03-27 03:00:00+01:00,50.44965365,46.7224146,56.55370135
2030,sc01,03-27 04:00:00+01:00,55.7555047,47.843932,57.2299114
2030,sc01,03-27 05:00:00+01:00,62.03086345,50.26640955,60.092534
2030,sc01,03-27 06:00:00+01:00,63.12376299,51.56736975,65.4345935
2030,sc01,03-27 07:00:00+01:00,60.62067045,52.33000155,71.047137
2030,sc01,03-27 08:00:00+01:00,58.31147945,52.68888714,76.3666561
2030,sc01,03-27 09:00:00+01:00,57.07756061,53.3842279,79.7477064
2030,sc01,03-27 10:00:00+01:00,56.3548367,53.67582245,83.26399875
2030,sc01,03-27 11:00:00+01:00,55.91415141,53.92255625,85.08976591
2030,sc01,03-27 12:00:00+01:00,55.50872094,54.0795687,85.6758146
2030,sc01,03-27 13:00:00+01:00,55.6144854,53.9001259,86.442186
2030,sc01,03-27 14:00:00+01:00,55.3148194,53.4739493,86.6225087
2030,sc01,03-27 15:00:00+01:00,55.87889659,52.9580513,85.38279026
2030,sc01,03-27 16:00:00+01:00,55.7378773,52.98048166,83.1062164
2030,sc01,03-27 17:00:00+01:00,57.4829911,55.066504,81.43823155
2030,sc01,03-27 18:00:00+01:00,61.94272635,63.65732725,85.9237583
2030,sc01,03-27 19:00:00+01:00,60.86745425,64.48725011,87.1183961
2030,sc01,03-27 20:00:00+01:00,58.25859725,62.1769243,82.272224
2030,sc01,03-27 21:00:00+01:00,53.8693716,57.5338423,76.1637931
2030,sc01,03-27 22:00:00+01:00,49.0923429,52.3972926,69.10866816
2030,sc01,03-27 23:00:00+01:00,46.51874072,48.87572801,63.5412053
2030,sc01,03-28 00:00:00+01:00,45.69025235,47.03643947,59.23600125
2030,sc01,03-28 01:00:00+01:00,45.30244929,46.27380765,57.27499209
2030,sc01,03-28 02:00:00+01:00,45.3377041,45.93735243,55.53938625
2030,sc01,03-28 03:00:00+01:00,46.92417119,45.91492209,55.47176526
2030,sc01,03-28 04:00:00+01:00,50.8374567,46.78970565,55.92257195
2030,sc01,03-28 05:00:00+01:00,56.26669964,48.51684243,58.3569282
2030,sc01,03-28 06:00:00+01:00,58.0470683,49.34676531,63.18055995
2030,sc01,03-28 07:00:00+01:00,57.65926521,50.7598772,68.9508858
2030,sc01,03-28 08:00:00+01:00,57.02467841,51.9262553,74.54088895
2030,sc01,03-28 09:00:00+01:00,56.7426398,53.02534235,79.29689971
2030,sc01,03-28 10:00:00+01:00,56.33720931,53.6533921,82.94843405
2030,sc01,03-28 11:00:00+01:00,56.26669964,54.10199905,85.38279026
2030,sc01,03-28 12:00:00+01:00,56.14330776,54.5954667,86.6225087
2030,sc01,03-28 13:00:00+01:00,56.3195819,54.66275775,87.9073078
2030,sc01,03-28 14:00:00+01:00,56.0551707,54.75247915,86.78029105
2030,sc01,03-28 15:00:00+01:00,56.14330776,54.034708,84.99960455
2030,sc01,03-28 16:00:00+01:00,56.19619,53.7879742,82.00173996
2030,sc01,03-28 17:00:00+01:00,57.3243444,55.8964269,79.7927871
2030,sc01,03-28 18:00:00+01:00,60.62067045,63.5451755,83.6922651
2030,sc01,03-28 19:00:00+01:00,59.13996786,63.253581,83.15129705
2030,sc01,03-28 20:00:00+01:00,56.97179615,61.0554069,79.31944005
